t	fd	fd	fd
0.0368	1.11896489641853E-05	1.31903359054275E-08	1.31932680074011E-11
0.0369	1.11516148676971E-05	1.31541666430624E-08	1.31571010712805E-11
0.037	1.11135035292283E-05	1.3117924701102E-08	1.31208613756451E-11
0.0371	1.10753150097507E-05	1.30816101510963E-08	1.30845490877883E-11
0.0372	1.10370493718748E-05	1.30452230663307E-08	1.30481641700151E-11
0.0373	1.09987066799023E-05	1.30087635220783E-08	1.30117067921788E-11
0.0374	1.0960286999881E-05	1.29722315954406E-08	1.2975176987213E-11
0.0375	1.09217903996588E-05	1.2935627365603E-08	1.29385747886733E-11
0.0376000000000001	1.08832169489399E-05	1.28989509137446E-08	1.2901900370768E-11
0.0377000000000001	1.08445667193405E-05	1.28622023232975E-08	1.28651537693902E-11
0.0378000000000001	1.08058397844464E-05	1.28253816797172E-08	1.28283350916654E-11
0.0379000000000001	1.07670362198704E-05	1.27884890708138E-08	1.27914443754767E-11
0.0380000000000001	1.07281561033114E-05	1.27515245865926E-08	1.27544817305199E-11
0.0381000000000001	1.06891995146132E-05	1.27144883194473E-08	1.27174472680837E-11
0.0382000000000001	1.06501665358254E-05	1.2677380364285E-08	1.26803411010902E-11
0.0383000000000001	1.06110572512641E-05	1.26402008183664E-08	1.2643163272356E-11
0.0384000000000001	1.05718717475736E-05	1.26029497815018E-08	1.26059138976879E-11
0.0385000000000001	1.05326101137897E-05	1.25656273561793E-08	1.25685930946486E-11
0.0386000000000001	1.04932724414024E-05	1.25282336475493E-08	1.2531200982599E-11
0.0387000000000001	1.04538588244211E-05	1.24907687634078E-08	1.24937376827413E-11
0.0388000000000001	1.04143693594394E-05	1.24532328144723E-08	1.24562032450914E-11
0.0389000000000001	1.03748041457012E-05	1.2415625914295E-08	1.24185978674861E-11
0.0390000000000001	1.03351632851679E-05	1.23779481792479E-08	1.23809216033229E-11
0.0391000000000001	1.02954468825864E-05	1.23401997289499E-08	1.2343174581097E-11
0.0392000000000001	1.02556550455573E-05	1.23023806858866E-08	1.23053569313672E-11
0.0393000000000001	1.02157878846052E-05	1.22644911757663E-08	1.22674687868023E-11
0.0394000000000001	1.01758455132492E-05	1.22265313275085E-08	1.22295102822281E-11
0.0395000000000001	1.0135828048074E-05	1.21885012733819E-08	1.21914814797681E-11
0.0396000000000001	1.00957356088029E-05	1.21504011489192E-08	1.21533825933578E-11
0.0397000000000001	1.00555683183708E-05	1.21122310932062E-08	1.21152137645822E-11
0.0398000000000001	1.0015326302999E-05	1.20739912487984E-08	1.20769751373783E-11
0.0399000000000001	9.97500969227008E-06	1.20356817618623E-08	1.20386667821145E-11
0.0400000000000001	9.93461861920455E-06	1.19973027821672E-08	1.20002889232945E-11
0.0401000000000001	9.89415322033801E-06	1.19588544633816E-08	1.19618417122133E-11
0.0402000000000001	9.85361363579947E-06	1.19203369628384E-08	1.19233252259476E-11
0.0403000000000001	9.81300000939071E-06	1.18817504419869E-08	1.18847396974727E-11
0.0404000000000001	9.77231248866647E-06	1.18430950660807E-08	1.18460852859108E-11
0.0405000000000001	9.73155122501586E-06	1.18043710045575E-08	1.1807362153101E-11
0.0406000000000001	9.69071637374501E-06	1.17655784309573E-08	1.17685704636537E-11
0.0407000000000001	9.64980809416016E-06	1.17267175231525E-08	1.17297104631344E-11
0.0408000000000001	9.60882654965234E-06	1.16877884632663E-08	1.16907822439986E-11
0.0409000000000001	9.56777190778302E-06	1.16487914379054E-08	1.16517860581815E-11
0.0410000000000001	9.52664434037059E-06	1.16097266381584E-08	1.16127220824801E-11
0.0411000000000002	9.48544402357841E-06	1.15705942598316E-08	1.15735904967492E-11
0.0412000000000002	9.44417113800349E-06	1.15313945032116E-08	1.15343914839607E-11
0.0413000000000002	9.40282586876641E-06	1.14921275735412E-08	1.14951252302633E-11
0.0414000000000002	9.36140840560284E-06	1.14527936809422E-08	1.14557920050922E-11
0.0415000000000002	9.31991894295533E-06	1.1413393040417E-08	1.14163920016761E-11
0.0416000000000002	9.27835768006714E-06	1.13739258720918E-08	1.13769254166059E-11
0.0417000000000002	9.2367248210766E-06	1.13343924012203E-08	1.13373925307804E-11
0.0418000000000002	9.19502057511299E-06	1.12947928583491E-08	1.12977935482524E-11
0.0419000000000002	9.15324515639347E-06	1.12551274794861E-08	1.12581286766301E-11
0.0420000000000002	9.11139878432121E-06	1.12153965059438E-08	1.12183982088628E-11
0.0421000000000002	9.06948168358494E-06	1.11756001847532E-08	1.11786023604164E-11
0.0422000000000002	9.02749408425939E-06	1.11357387685088E-08	1.11387413505119E-11
0.0423000000000002	8.98543622190726E-06	1.10958125156226E-08	1.10988154847578E-11
0.0424000000000002	8.94330833768236E-06	1.10558216904163E-08	1.1058825073491E-11
0.0425000000000002	8.9011106784338E-06	1.10157665631319E-08	1.10187702655883E-11
0.0426000000000002	8.85884349681179E-06	1.0975647410191E-08	1.09786514633633E-11
0.0427000000000002	8.81650705137463E-06	1.09354645142077E-08	1.09384689075201E-11
0.0428000000000002	8.77410160669693E-06	1.08952181640848E-08	1.08982228429423E-11
0.0429000000000002	8.73162743347903E-06	1.08549086551952E-08	1.08579136030338E-11
0.0430000000000002	8.68908480865817E-06	1.08145362893964E-08	1.08175414418165E-11
0.0431000000000002	8.64647401552048E-06	1.07741013752997E-08	1.0777106702556E-11
0.0432000000000002	8.60379534381482E-06	1.07336042282871E-08	1.07366097338463E-11
0.0433000000000002	8.56104908986751E-06	1.06930451705286E-08	1.06960508042721E-11
0.0434000000000002	8.51823555669884E-06	1.06524245314273E-08	1.06554302727582E-11
0.0435000000000002	8.47535505414087E-06	1.06117426472969E-08	1.06147485037986E-11
0.0436000000000002	8.43240789895654E-06	1.05709998618103E-08	1.0574005781254E-11
0.0437000000000002	8.38939441496014E-06	1.05301965261085E-08	1.05332024804352E-11
0.0438000000000002	8.34631493313966E-06	1.04893329987369E-08	1.0492338982471E-11
0.0439000000000002	8.30316979177989E-06	1.04484096459281E-08	1.04514155872369E-11
0.0440000000000002	8.25995933658766E-06	1.04074268417142E-08	1.04104327746305E-11
0.0441000000000002	8.21668392081831E-06	1.03663849679522E-08	1.03693908560094E-11
0.0442000000000002	8.17334390540336E-06	1.03252844146138E-08	1.03282902360631E-11
0.0443000000000002	8.12993965908016E-06	1.02841255798129E-08	1.02871313257343E-11
0.0444000000000002	8.08647155852285E-06	1.02429088700117E-08	1.02459144536886E-11
0.0445000000000002	8.04293998847486E-06	1.02016347000503E-08	1.02046401319857E-11
0.0446000000000003	7.99934534188292E-06	1.01603034933553E-08	1.01633087908748E-11
0.0447000000000003	7.95568802003281E-06	1.01189156820608E-08	1.0121920777721E-11
0.0448000000000003	7.91196843268646E-06	1.00774717072206E-08	1.0080476625332E-11
0.0449000000000003	7.86818699822085E-06	1.00359720188436E-08	1.00389766940078E-11
0.0450000000000003	7.82434414376848E-06	9.99441707610881E-09	9.99742153086768E-12
0.0451000000000003	7.78044030535936E-06	9.95280734749246E-09	9.95581150953166E-12
0.0452000000000003	7.73647592804775E-06	9.91114331089698E-09	9.91414719182408E-12
0.0453000000000003	7.69245146606422E-06	9.86942545396317E-09	9.87242896507929E-12
0.0454000000000003	7.64836738299224E-06	9.82765427392897E-09	9.8306574062294E-12
0.0455000000000003	7.60422415189689E-06	9.78583027794437E-09	9.78883300861376E-12
0.0456000000000003	7.56002225547493E-06	9.74395398329841E-09	9.74695636527191E-12
0.0457000000000003	7.51576218620713E-06	9.702025917464E-09	9.70502789277578E-12
0.0458000000000003	7.47144444651203E-06	9.6600466182353E-09	9.66304820010795E-12
0.0459000000000003	7.42706954890144E-06	9.6180166341457E-09	9.62101771879554E-12
0.0460000000000003	7.3826380161379E-06	9.57593652414456E-09	9.57893716758575E-12
0.0461000000000003	7.33815038139366E-06	9.53380685829825E-09	9.53680699398518E-12
0.0462000000000003	7.29360718841171E-06	9.49162821765573E-09	9.49462784075787E-12
0.0463000000000003	7.24900899166845E-06	9.44940119439389E-09	9.45240026554007E-12
0.0464000000000003	7.20435635653843E-06	9.40712639205871E-09	9.41012492895741E-12
0.0465000000000003	7.15964985946047E-06	9.36480442590434E-09	9.36780240613267E-12
0.0466000000000003	7.11489008810616E-06	9.32243592276054E-09	9.32543328080874E-12
0.0467000000000003	7.07007764154981E-06	9.28002152137454E-09	9.28301824097919E-12
0.0468000000000003	7.02521313044077E-06	9.23756187275731E-09	9.24055798439602E-12
0.0469000000000003	6.98029717717721E-06	9.19505763995764E-09	9.19805312256902E-12
0.0470000000000003	6.93533041608186E-06	9.15250949860295E-09	9.15550427610784E-12
0.0471000000000003	6.89031349358013E-06	9.10991813686728E-09	9.11291226831303E-12
0.0472000000000003	6.84524706837963E-06	9.06728425582579E-09	9.07027764252404E-12
0.0473000000000003	6.80013181165224E-06	9.02460856952184E-09	9.02760124268747E-12
0.0474000000000003	6.75496840721739E-06	8.98189180532692E-09	8.98488372886003E-12
0.0475000000000003	6.70975755172838E-06	8.93913470381546E-09	8.94212586878986E-12
0.0476000000000003	6.66449995485975E-06	8.89633801932422E-09	8.8993284409959E-12
0.0477000000000003	6.61919633949738E-06	8.8535025198296E-09	8.85649213632588E-12
0.0478000000000003	6.57384744193027E-06	8.8106289874149E-09	8.81361775463782E-12
0.0479000000000003	6.52845401204442E-06	8.76771821834723E-09	8.7707061069637E-12
0.0480000000000003	6.4830168135192E-06	8.72477102335322E-09	8.72775801564696E-12
0.0481000000000004	6.43753662402534E-06	8.68178822759864E-09	8.68477431448151E-12
0.0482000000000004	6.39201423542515E-06	8.63877067126706E-09	8.64175584885229E-12
0.0483000000000004	6.3464504539753E-06	8.59571920934302E-09	8.59870347587733E-12
0.0484000000000004	6.30084610053122E-06	8.55263471229708E-09	8.55561806455142E-12
0.0485000000000004	6.25520201075386E-06	8.50951806597208E-09	8.51250049589128E-12
0.0486000000000004	6.20951903531905E-06	8.46637017187165E-09	8.46935166308232E-12
0.0487000000000004	6.16379804012846E-06	8.42319194745199E-09	8.42617247162706E-12
0.0488000000000004	6.11803990652321E-06	8.37998432621299E-09	8.38296383949503E-12
0.0489000000000004	6.07224553149934E-06	8.33674825809618E-09	8.33972679955989E-12
0.0490000000000004	6.02641582792619E-06	8.29348470957981E-09	8.29646219319423E-12
0.0491000000000004	5.98055172476655E-06	8.25019466408278E-09	8.25317107959182E-12
0.0492000000000004	5.93465416729914E-06	8.20687912185729E-09	8.20985453194916E-12
0.0493000000000004	5.88872411734372E-06	8.16353910060327E-09	8.16651343056934E-12
0.0494000000000004	5.84276255348828E-06	8.12017563546774E-09	8.12314887591558E-12
0.0495000000000004	5.79677047131866E-06	8.07678977945941E-09	8.07976187878594E-12
0.0496000000000004	5.75074888365056E-06	8.0333826035548E-09	8.03635356816749E-12
0.0497000000000004	5.70469882076414E-06	7.98995519701414E-09	7.99292498308953E-12
0.0498000000000004	5.65862133064044E-06	7.9465086674904E-09	7.94947728172555E-12
0.0499000000000004	5.61251747920114E-06	7.90304414156026E-09	7.90601163739967E-12
0.0500000000000004	5.56638835054998E-06	7.85956276462724E-09	7.86252913305267E-12
0.0501000000000004	5.52023504721699E-06	7.81606570156415E-09	7.81903086619962E-12
0.0502000000000004	5.4740586904053E-06	7.7725541367257E-09	7.77551805543211E-12
0.0503000000000004	5.42786042024009E-06	7.72902927427967E-09	7.73199193518792E-12
0.0504000000000004	5.38164139602066E-06	7.68549233832778E-09	7.68845375592929E-12
0.0505000000000004	5.33540279647433E-06	7.64194457345579E-09	7.64490478432323E-12
0.0506000000000004	5.28914582001348E-06	7.59838724485992E-09	7.60134619585158E-12
0.0507000000000004	5.24287168499498E-06	7.55482163847373E-09	7.55777928953095E-12
0.0508000000000004	5.19658162998204E-06	7.51124906141983E-09	7.51420538113562E-12
0.0509000000000004	5.15027691400917E-06	7.46767084246675E-09	7.4706259118907E-12
0.0510000000000004	5.1039588168489E-06	7.42408833183789E-09	7.42704212344416E-12
0.0511000000000004	5.05762863928238E-06	7.38050290188935E-09	7.38345538297969E-12
0.0512000000000004	5.01128770337141E-06	7.33691594724868E-09	7.33986707520319E-12
0.0513000000000004	4.96493735273409E-06	7.29332888517359E-09	7.29627871228621E-12
0.0514000000000004	4.91857895282269E-06	7.24974315580429E-09	7.25269160511945E-12
0.0515000000000004	4.87221389120459E-06	7.20616022241763E-09	7.20910730252863E-12
0.0516000000000005	4.82584357784545E-06	7.16258157168353E-09	7.16552726189818E-12
0.0517000000000005	4.77946944539578E-06	7.11900871425626E-09	7.12195295913675E-12
0.0518000000000005	4.73309294947992E-06	7.07544318481597E-09	7.07838600018029E-12
0.0519000000000005	4.68671556898774E-06	7.03188654233253E-09	7.03482789921369E-12
0.0520000000000005	4.64033880636956E-06	6.9883403706671E-09	6.99128030148694E-12
0.0521000000000005	4.59396418793367E-06	6.94480627850711E-09	6.94774476030469E-12
0.0522000000000005	4.54759326414666E-06	6.90128590008659E-09	6.90422296108228E-12
0.0523000000000005	4.50122760993671E-06	6.85778089535036E-09	6.8607164971056E-12
0.0524000000000005	4.45486882499976E-06	6.81429295000598E-09	6.81722709482493E-12
0.0525000000000005	4.40851853410887E-06	6.7708237762553E-09	6.77375638838728E-12
0.0526000000000005	4.36217838742601E-06	6.72737511296558E-09	6.73030625992573E-12
0.0527000000000005	4.31585006081712E-06	6.68394872595544E-09	6.68687838594626E-12
0.0528000000000005	4.26953525617014E-06	6.64054640839721E-09	6.64347457825005E-12
0.0529000000000005	4.22323570171625E-06	6.59716998122325E-09	6.60009667069711E-12
0.0530000000000005	4.17695315235365E-06	6.55382129330585E-09	6.55674640445636E-12
0.0531000000000005	4.13068938997446E-06	6.51050222198387E-09	6.51342577289969E-12
0.0532000000000005	4.0844462237951E-06	6.4672146732479E-09	6.47013667747228E-12
0.0533000000000005	4.03822549068942E-06	6.42396058215789E-09	6.42688104262528E-12
0.0534000000000005	3.99202905552508E-06	6.38074191326467E-09	6.38366081605891E-12
0.0535000000000005	3.94585881150275E-06	6.33756066103524E-09	6.34047796896817E-12
0.0536000000000005	3.89971668049869E-06	6.29441884993156E-09	6.29733461309537E-12
0.0537000000000005	3.85360461341055E-06	6.25131853507408E-09	6.25423265085575E-12
0.0538000000000005	3.80752459050606E-06	6.20826180255998E-09	6.21117436024289E-12
0.0539000000000005	3.76147862177521E-06	6.16525076966611E-09	6.168161692406E-12
0.0540000000000005	3.71546874728531E-06	6.12228758540674E-09	6.12519685838388E-12
0.0541000000000005	3.66949703753991E-06	6.07937443097843E-09	6.0822820951222E-12
0.0542000000000005	3.62356559383991E-06	6.03651351985301E-09	6.03941954712901E-12
0.0543000000000005	3.57767654864902E-06	5.9937070984645E-09	5.99661150336784E-12
0.0544000000000005	3.53183206596201E-06	5.95095744642612E-09	5.95386016030141E-12
0.0545000000000005	3.48603434167595E-06	5.90826687698724E-09	5.91116797948103E-12
0.0546000000000005	3.4402856039656E-06	5.86563773761416E-09	5.86853721098784E-12
0.0547000000000005	3.39458811366123E-06	5.82307241009582E-09	5.8259702516367E-12
0.0548000000000005	3.34894416463058E-06	5.78057331101036E-09	5.78346952603865E-12
0.0549000000000005	3.30335608416358E-06	5.7381428924369E-09	5.74103748688175E-12
0.0550000000000005	3.25782623336088E-06	5.6957836419485E-09	5.69867649424609E-12
0.0551000000000006	3.21235700752583E-06	5.65349808345203E-09	5.65638929978127E-12
0.0552000000000006	3.16695083655946E-06	5.61128877730718E-09	5.6141783211378E-12
0.0553000000000006	3.12161018535941E-06	5.56915832068878E-09	5.57204612618091E-12
0.0554000000000006	3.07633755422192E-06	5.5271093485623E-09	5.52999543443457E-12
0.0555000000000006	3.03113547924775E-06	5.48514453344512E-09	5.4880288736794E-12
0.0556000000000006	2.98600653275128E-06	5.44326658626743E-09	5.44614922453017E-12
0.0557000000000006	2.94095332367314E-06	5.40147825662661E-09	5.40435917588432E-12
0.0558000000000006	2.89597849799659E-06	5.35978233353589E-09	5.36266157065791E-12
0.0559000000000006	2.85108473916765E-06	5.31818164543863E-09	5.32105916009257E-12
0.0560000000000006	2.80627476851813E-06	5.27667906096397E-09	5.27955485064242E-12
0.0561000000000006	2.76155134569286E-06	5.23527748931718E-09	5.23815158127803E-12
0.0562000000000006	2.71691726908072E-06	5.19397988079699E-09	5.19685219939037E-12
0.0563000000000006	2.67237537624833E-06	5.1527892271924E-09	5.15565983408365E-12
0.0564000000000006	2.62792854437864E-06	5.11170856230722E-09	5.11457739881955E-12
0.0565000000000006	2.58357969071238E-06	5.07074096236344E-09	5.07360809054573E-12
0.0566000000000006	2.53933177299362E-06	5.02988954653296E-09	5.03275489010696E-12
0.0567000000000006	2.49518778991857E-06	4.98915747759919E-09	4.99202106361223E-12
0.0568000000000006	2.45115078158904E-06	4.94854796199392E-09	4.95140978670972E-12
0.0569000000000006	2.40722382996845E-06	4.9080642508436E-09	4.91092427019486E-12
0.0570000000000006	2.36341005934263E-06	4.86770964013897E-09	4.87056788698132E-12
0.0571000000000006	2.31971263678399E-06	4.82748747128542E-09	4.83034391972519E-12
0.0572000000000006	2.2761347726196E-06	4.78740113165767E-09	4.79025581444016E-12
0.0573000000000006	2.23267972090296E-06	4.74745405515855E-09	4.7503070544774E-12
0.0574000000000006	2.18935077988969E-06	4.70764972252668E-09	4.71050103317503E-12
0.0575000000000006	2.14615129251744E-06	4.66799166215757E-09	4.67084118113514E-12
0.0576000000000006	2.103084646889E-06	4.62848345054692E-09	4.63133122306174E-12
0.0577000000000006	2.06015427676009E-06	4.58912871260836E-09	4.59197479471511E-12
0.0578000000000006	2.01736366203062E-06	4.54993112250784E-09	4.5527754422394E-12
0.0579000000000006	1.97471632923987E-06	4.5108944039889E-09	4.51373700857129E-12
0.0580000000000006	1.93221585206585E-06	4.47202233108735E-09	4.47486324802636E-12
0.0581000000000006	1.88986585182859E-06	4.43331872846303E-09	4.43615795519399E-12
0.0582000000000006	1.8476699979975E-06	4.39478747225245E-09	4.39762496532216E-12
0.0583000000000006	1.80563200870258E-06	4.35643249040804E-09	4.3592682847567E-12
0.0584000000000006	1.76375565124977E-06	4.31825776329986E-09	4.32109183172549E-12
0.0585000000000006	1.72204474264045E-06	4.28026732432165E-09	4.28309969684656E-12
0.0586000000000007	1.68050315009493E-06	4.24246526050114E-09	4.24529588290375E-12
0.0587000000000007	1.63913479158E-06	4.20485571298374E-09	4.20768456637471E-12
0.0588000000000007	1.59794363634074E-06	4.16744287765058E-09	4.17026996751292E-12
0.0589000000000007	1.55693370543632E-06	4.13023100587257E-09	4.13305635075382E-12
0.0590000000000007	1.51610907228012E-06	4.09322440487458E-09	4.09604802512563E-12
0.0591000000000007	1.47547386318402E-06	4.0564274383657E-09	4.05924934466454E-12
0.0592000000000007	1.43503225790672E-06	4.0198445273062E-09	4.02266470883476E-12
0.0593000000000007	1.39478849020615E-06	3.98348015041499E-09	3.98629869546785E-12
0.0594000000000007	1.35474684839677E-06	3.94733884481316E-09	3.95015566386898E-12
0.0595000000000007	1.31491167591034E-06	3.91142520653888E-09	3.91424041832734E-12
0.0596000000000007	1.27528737186166E-06	3.87574389133206E-09	3.87855741199295E-12
0.0597000000000007	1.23587839161791E-06	3.84029961502424E-09	3.84311154528672E-12
0.0598000000000007	1.19668924737271E-06	3.80509715459906E-09	3.80790750065353E-12
