t	fs	fs	fs
0.138400000000001	0.00183876693531786	2.86220354498731E-06	2.86345321570747E-09
0.138500000000001	0.00184730080788091	2.87938272347605E-06	2.8806472965827E-09
0.138600000000001	0.00185586400418746	2.89666594691298E-06	2.89794559912613E-09
0.138700000000001	0.00186445653343003	2.9140538348645E-06	2.91534874499951E-09
0.138800000000001	0.00187307840414502	2.93154701042105E-06	2.93285735938436E-09
0.138900000000001	0.00188172962421107	2.94914610021569E-06	2.95047207103812E-09
0.139000000000001	0.00189041020084738	2.96685173444269E-06	2.96819351231534E-09
0.139100000000001	0.00189912014061219	2.9846645468763E-06	2.98602231915458E-09
0.139200000000001	0.0019078594494012	3.00258517488953E-06	3.00395913115152E-09
0.139300000000001	0.00191662813244609	3.02061425947305E-06	3.02200459151196E-09
0.139400000000001	0.00192542619431311	3.03875244525417E-06	3.04015934712487E-09
0.139500000000001	0.00193425363890166	3.05700038051594E-06	3.05842404855004E-09
0.139600000000001	0.00194311046944298	3.07535871721631E-06	3.07679935004014E-09
0.139700000000001	0.00195199668849883	3.09382811100729E-06	3.09528590959638E-09
0.139800000000001	0.00196091229796025	3.11240922125447E-06	3.11388438893998E-09
0.139900000000001	0.0019698572990464	3.13110271105627E-06	3.13259545355133E-09
0.140000000000001	0.00197883169230339	3.14990924726356E-06	3.15141977270883E-09
0.140100000000001	0.00198783547760317	3.16882950049926E-06	3.1703580194779E-09
0.140200000000001	0.00199686865414255	3.18786414517802E-06	3.18941087073365E-09
0.140300000000001	0.00200593122044212	3.20701385952604E-06	3.20857900719996E-09
0.140400000000001	0.0020150231743454	3.22627932560092E-06	3.22786311347207E-09
0.140500000000001	0.00202414451301788	3.24566122931169E-06	3.24726387802279E-09
0.140600000000001	0.00203329523294622	3.26516026043883E-06	3.26678199320917E-09
0.140700000000001	0.00204247532993746	3.28477711265446E-06	3.28641815532808E-09
0.140800000000001	0.00205168479911826	3.30451248354258E-06	3.30617306460671E-09
0.140900000000001	0.00206092363493425	3.32436707461943E-06	3.32604742524194E-09
0.141000000000001	0.00207019183114935	3.34434159135395E-06	3.34604194540753E-09
0.141100000000001	0.00207948938084526	3.36443674318827E-06	3.36615733729346E-09
0.141200000000001	0.00208881627642088	3.38465324355837E-06	3.38639431709743E-09
0.141300000000001	0.00209817250959184	3.40499180991482E-06	3.40675360508036E-09
0.141400000000001	0.0021075580713901	3.42545316374359E-06	3.4272359255582E-09
0.141500000000001	0.00211697295216358	3.44603803058694E-06	3.4478420069574E-09
0.141600000000001	0.00212641714157581	3.46674714006448E-06	3.46857258179131E-09
0.141700000000001	0.00213589062860572	3.48758122589423E-06	3.48942838671583E-09
0.141800000000001	0.00214539340154738	3.50854102591389E-06	3.51041016253768E-09
0.141900000000001	0.00215492544800988	3.52962728210208E-06	3.53151865422311E-09
0.142000000000001	0.00216448675491722	3.55084074059976E-06	3.55275461096882E-09
0.142100000000001	0.00217407730850825	3.57218215173174E-06	3.57411878617963E-09
0.142200000000001	0.00218369709433668	3.59365227002828E-06	3.59561193747767E-09
0.142300000000001	0.00219334609727114	3.61525185424678E-06	3.61723482677332E-09
0.142400000000001	0.00220302430149531	3.63698166739353E-06	3.63898822024373E-09
0.142500000000001	0.00221273169050804	3.65884247674568E-06	3.66087288838832E-09
0.142600000000001	0.00222246824712363	3.68083505387318E-06	3.68288960603835E-09
0.142700000000001	0.00223223395347205	3.70296017466088E-06	3.70503915236674E-09
0.142800000000001	0.00224202879099933	3.72521861933075E-06	3.72732231091338E-09
0.142900000000001	0.00225185274046786	3.74761117246413E-06	3.74973986964052E-09
0.143000000000001	0.00226170578195691	3.77013862302416E-06	3.77229262091286E-09
0.143100000000001	0.00227158789486307	3.79280176437824E-06	3.79498136153819E-09
0.143200000000001	0.00228149905790081	3.81560139432069E-06	3.81780689280781E-09
0.143300000000001	0.00229143924910307	3.83853831509538E-06	3.84077002047754E-09
0.143400000000001	0.00230140844582195	3.86161333341858E-06	3.86387155483816E-09
0.143500000000001	0.00231140662472936	3.88482726050185E-06	3.88711231069682E-09
0.143600000000001	0.00232143376181782	3.90818091207503E-06	3.91049310744738E-09
0.1437	0.00233148983240126	3.9316751084094E-06	3.93401476903766E-09
0.1438	0.00234157481111592	3.95531067434086E-06	3.95767812403976E-09
0.1439	0.00235168867192121	3.97908843929326E-06	3.98148400564721E-09
0.144	0.00236183138810077	4.00300923730183E-06	4.00543325171594E-09
0.1441	0.0023720029322634	4.0270739070367E-06	4.0295267047764E-09
0.1442	0.00238220327634426	4.05128329182654E-06	4.05376521206028E-09
0.1443	0.00239243239160589	4.07563823968236E-06	4.07814962552734E-09
0.1444	0.00240269024863951	4.10013960332125E-06	4.1026808018923E-09
0.1445	0.00241297681736619	4.12478824019045E-06	4.12735960263765E-09
0.1446	0.00242329206703816	4.14958501249132E-06	4.15218689406919E-09
0.1447	0.0024336359662402	4.17453078720357E-06	4.17716354728657E-09
0.1448	0.00244400848289099	4.19962643610955E-06	4.20229043825326E-09
0.1449	0.00245440958424462	4.22487283581856E-06	4.22756844780988E-09
0.145	0.00246483923689204	4.25027086779146E-06	4.25299846168778E-09
0.1451	0.00247529740676267	4.27582141836517E-06	4.27858137056477E-09
0.1452	0.00248578405912602	4.30152537877746E-06	4.30431807003718E-09
0.1453	0.00249629915859329	4.32738364519174E-06	4.33020946070357E-09
0.1454	0.00250684266911916	4.353397118722E-06	4.35625644815113E-09
0.1455	0.00251741455400352	4.37956670545786E-06	4.38245994299779E-09
0.1456	0.00252801477589332	4.40589331648973E-06	4.40882086092048E-09
0.1457	0.0025386432967844	4.4323778679341E-06	4.43534012265628E-09
0.1458	0.00254930007802346	4.45902128095889E-06	4.46201865405836E-09
0.1459	0.00255998508031	4.48582448180896E-06	4.488857386111E-09
0.146	0.00257069826369835	4.5127884018317E-06	4.51585725494493E-09
0.1461	0.00258143958759977	4.5399139775028E-06	4.54301920187979E-09
0.1462	0.00259220901078455	4.567202150452E-06	4.57034417345322E-09
0.1463	0.0026030064913842	4.59465386748912E-06	4.59783312143647E-09
0.1464	0.00261383198689365	4.6222700806301E-06	4.62548700285048E-09
0.1465	0.00262468545417356	4.65005174712314E-06	4.65330678000876E-09
0.1466	0.00263556684945261	4.67799982947504E-06	4.68129342054692E-09
0.1467	0.0026464761283299	4.70611529547759E-06	4.70944789745226E-09
0.1468	0.00265741324577734	4.73439911823407E-06	4.73777118905408E-09
0.1469	0.00266837815614215	4.76285227618594E-06	4.76626427911946E-09
0.147	0.00267937081314934	4.79147575313956E-06	4.79492815680452E-09
0.1471	0.0026903911699043	4.8202705382931E-06	4.82376381673709E-09
0.1472	0.0027014391788954	4.84923762626347E-06	4.85277225902092E-09
0.1473	0.00271251479199665	4.87837801711351E-06	4.88195448926611E-09
0.1474	0.00272361796047041	4.90769271637916E-06	4.91131151861981E-09
0.1475	0.00273474863497011	4.93718273509684E-06	4.94084436379685E-09
0.1476	0.00274590676554307	4.96684908983091E-06	4.9705540470978E-09
0.1477	0.00275709230163334	4.99669280270127E-06	5.00044159645276E-09
0.1478	0.00276830519208458	5.02671490141101E-06	5.03050804542692E-09
0.1479	0.00277954538514299	5.05691641927433E-06	5.06075443327736E-09
0.148	0.00279081282846026	5.08729839524442E-06	5.09118180495893E-09
0.1481	0.00280210746909663	5.11786187394158E-06	5.1217912111685E-09
0.1482	0.00281342925352392	5.14860790568137E-06	5.15258370836393E-09
0.1483	0.00282477812762865	5.17953754650293E-06	5.18356035879589E-09
0.1484	0.00283615403671515	5.21065185819746E-06	5.21472223052736E-09
0.1485	0.00284755692550882	5.24195190833674E-06	5.24607039749055E-09
0.1486	0.00285898673815927	5.27343877030184E-06	5.27760593949414E-09
0.1487	0.00287044341824364	5.30511352331191E-06	5.30932994224337E-09
0.1488	0.00288192690876994	5.33697725245313E-06	5.34124349739717E-09
0.1489	0.00289343715218032	5.36903104870778E-06	5.37334770258834E-09
0.149	0.00290497409035453	5.40127600898337E-06	5.40564366143187E-09
0.1491	0.00291653766461334	5.43371323614202E-06	5.43813248359448E-09
0.1492	0.00292812781572196	5.46634383902985E-06	5.47081528479096E-09
0.1493	0.00293974448389361	5.49916893250654E-06	5.5036931868296E-09
0.1494	0.00295138760879304	5.53218963747508E-06	5.53676731763336E-09
0.1495	0.00296305712954011	5.5654070809115E-06	5.57003881129736E-09
0.1496	0.00297475298471339	5.59882239589487E-06	5.60350880808635E-09
0.1497	0.00298647511235388	5.63243672163739E-06	5.63717845446854E-09
0.1498	0.00299822344996864	5.66625120351454E-06	5.67104890317335E-09
0.1499	0.00300999793453452	5.70026699309545E-06	5.70512131321333E-09
0.15	0.00302179850250198	5.73448524817334E-06	5.73939684988282E-09
0.1501	0.00303362508979882	5.76890713279613E-06	5.77387668483957E-09
0.1502	0.00304547763183406	5.80353381729716E-06	5.80856199610366E-09
0.1503	0.00305735606350178	5.83836647832601E-06	5.84345396809221E-09
0.1504	0.003069260319185	5.87340629887955E-06	5.87855379166577E-09
0.1505	0.00308119033275968	5.90865446833299E-06	5.91386266415142E-09
0.1506	0.00309314603759859	5.94411218247118E-06	5.94938178936623E-09
0.1507	0.00310512736657536	5.97978064351994E-06	5.98511237766403E-09
0.1508	0.00311713425206852	6.01566106017765E-06	6.02105564595913E-09
0.1509	0.00312916662596548	6.05175464764681E-06	6.05721281777322E-09
0.151	0.00314122441966669	6.08806262766592E-06	6.09358512324802E-09
0.1511	0.00315330756408971	6.12458622854128E-06	6.13017379918111E-09
0.1512	0.00316541598967337	6.16132668517916E-06	6.16698008908451E-09
0.1513	0.00317754962638192	6.19828523911792E-06	6.20400524317537E-09
0.1514	0.00318970840370925	6.23546313856034E-06	6.24125051845736E-09
0.1515	0.0032018922506831	6.27286163840611E-06	6.27871717871188E-09
0.1516	0.00321410109586933	6.3104820002844E-06	6.31640649454593E-09
0.1517	0.00322633486737614	6.3483254925866E-06	6.35431974345103E-09
0.1518	0.00323859349285845	6.38639339049919E-06	6.39245820979532E-09
0.1519	0.00325087689952217	6.42468697603678E-06	6.43082318488292E-09
0.152	0.00326318501412856	6.46320753807521E-06	6.46941596699089E-09
0.1521	0.00327551776299862	6.50195637238487E-06	6.50823786138443E-09
0.1522	0.00328787507201746	6.54093478166413E-06	6.54729018037629E-09
0.1523	0.00330025686663876	6.58014407557289E-06	6.58657424333145E-09
0.1524	0.00331266307188916	6.6195855707663E-06	6.62609137673761E-09
0.1525	0.00332509361237276	6.6592605909286E-06	6.66584291419952E-09
0.1526	0.00333754841227559	6.69917046680714E-06	6.7058301965204E-09
0.1527	0.00335002739537009	6.73931653624646E-06	6.74605457169679E-09
0.152799999999999	0.00336253048501967	6.77970014422261E-06	6.78651739496782E-09
0.152899999999999	0.00337505760418324	6.82032264287756E-06	6.82722002886438E-09
0.152999999999999	0.00338760867541975	6.86118539155374E-06	6.86816384322637E-09
0.153099999999999	0.00340018362089276	6.90228975682876E-06	6.90935021524153E-09
0.153199999999999	0.00341278236237509	6.94363711255027E-06	6.95078052949512E-09
0.153299999999999	0.00342540482125336	6.98522883987091E-06	6.99245617799831E-09
0.153399999999999	0.00343805091853267	7.02706632728351E-06	7.03437856021701E-09
0.153499999999999	0.00345072057484119	7.06915097065632E-06	7.07654908312183E-09
0.153599999999999	0.00346341371043488	7.11148417326847E-06	7.11896916120676E-09
0.153699999999999	0.0034761302452021	7.15406734584553E-06	7.16164021653947E-09
0.153799999999999	0.00348887009866834	7.19690190659525E-06	7.20456367881159E-09
0.153899999999999	0.00350163319000087	7.23998928124343E-06	7.24774098533732E-09
0.153999999999999	0.0035144194380135	7.28333090306991E-06	7.29117358112482E-09
0.154099999999999	0.00352722876117127	7.32692821294477E-06	7.33486291891658E-09
0.154199999999999	0.00354006107759519	7.37078265936463E-06	7.37881045918889E-09
0.154299999999999	0.00355291630506697	7.41489569848912E-06	7.42301767022353E-09
0.154399999999999	0.00356579436103381	7.45926879417749E-06	7.4674860281384E-09
0.154499999999999	0.00357869516261312	7.50390341802539E-06	7.51221701692862E-09
0.154599999999999	0.00359161862659733	7.54880104940175E-06	7.55721212848758E-09
0.154699999999999	0.00360456466945862	7.59396317548588E-06	7.60247286267866E-09
0.154799999999999	0.00361753320735377	7.6393912913047E-06	7.64800072732653E-09
0.154899999999999	0.00363052415612891	7.68508689977005E-06	7.69379723829919E-09
0.154999999999999	0.00364353743132434	7.7310515117163E-06	7.73986391952983E-09
0.155099999999999	0.00365657294817932	7.77728664593793E-06	7.78620230305893E-09
0.155199999999999	0.00366963062163692	7.82379382922744E-06	7.8328139290667E-09
0.155299999999999	0.00368271036634879	7.87057459641328E-06	7.87970034591558E-09
0.155399999999999	0.00369581209668004	7.91763049039805E-06	7.92686311019292E-09
0.155499999999999	0.00370893572671399	7.96496306219671E-06	7.97430378675378E-09
0.155599999999999	0.00372208117025709	8.0125738709751E-06	8.02202394875416E-09
0.155699999999999	0.00373524834084368	8.06046448408849E-06	8.07002517770387E-09
0.155799999999999	0.00374843715174084	8.10863647712041E-06	8.11830906348072E-09
0.155899999999999	0.00376164751595327	8.15709143392147E-06	8.16687720439358E-09
0.155999999999999	0.00377487934622807	8.20583094664855E-06	8.21573120721639E-09
0.156099999999999	0.00378813255505961	8.25485661580393E-06	8.26487268724159E-09
0.156199999999999	0.00380140705469434	8.30417005027473E-06	8.3143032682954E-09
0.156299999999999	0.00381470275713568	8.35377286737249E-06	8.36402458280129E-09
0.156399999999999	0.00382801957414879	8.40366669287279E-06	8.4140382718148E-09
0.156499999999999	0.00384135741726545	8.45385316105521E-06	8.46434598504917E-09
0.156599999999999	0.00385471619778888	8.50433391474332E-06	8.51494938094864E-09
0.156699999999999	0.00386809582679855	8.55511060534486E-06	8.565850126705E-09
0.156799999999999	0.00388149621515505	8.6061848928921E-06	8.61704989832156E-09
0.156899999999999	0.00389491727350485	8.65755844608239E-06	8.66855038062095E-09
0.156999999999999	0.00390835891228518	8.70923294231875E-06	8.7203532673189E-09
0.157099999999999	0.0039218210417288	8.7612100677508E-06	8.77246026106975E-09
0.157199999999999	0.00393530357186882	8.8134915173157E-06	8.82487307347521E-09
0.157299999999999	0.00394880641254352	8.86607899477933E-06	8.87759342515834E-09
0.157399999999999	0.00396232947340111	8.91897421277764E-06	8.93062304580058E-09
0.157499999999999	0.00397587266390455	8.97217889285811E-06	8.98396367418804E-09
0.157599999999999	0.00398943589333631	9.02569476552143E-06	9.03761705823078E-09
0.157699999999999	0.00400301907080316	9.07952357026332E-06	9.09158495504622E-09
0.157799999999999	0.00401662210524093	9.1336670556165E-06	9.14586913096054E-09
0.157899999999999	0.00403024490541924	9.18812697919287E-06	9.20047136159236E-09
0.157999999999999	0.00404388737994631	9.24290510772584E-06	9.25539343187281E-09
0.158099999999999	0.00405754943727363	9.29800321711279E-06	9.31063713609327E-09
0.158199999999999	0.00407123098570071	9.35342309245774E-06	9.36620427795315E-09
0.158299999999999	0.00408493193337982	9.4091665281142E-06	9.42209667061681E-09
0.158399999999999	0.00409865218832067	9.46523532772812E-06	9.4783161367349E-09
0.158499999999999	0.00411239165839511	9.5216313042811E-06	9.53486450850174E-09
0.158599999999999	0.00412615025134179	9.57835628013371E-06	9.5917436277127E-09
0.158699999999999	0.00413992787477088	9.63541208706898E-06	9.64895534578643E-09
0.158799999999999	0.00415372443616869	9.6928005663361E-06	9.70650152382269E-09
0.158899999999999	0.00416753984290231	9.75052356869426E-06	9.7643840326603E-09
0.158999999999999	0.00418137400222424	9.80858295445665E-06	9.82260475289139E-09
0.159099999999999	0.00419522682127704	9.86698059353468E-06	9.88116557494604E-09
0.159199999999999	0.00420909820709788	9.92571836548234E-06	9.94006839912439E-09
0.159299999999999	0.00422298806662316	9.98479815954073E-06	9.99931513562073E-09
0.159399999999999	0.00423689630669304	1.00442218746828E-05	1.00589077045996E-08
0.159499999999999	0.00425082283405607	1.01039914196581E-05	1.01188480362377E-08
0.159599999999999	0.00426476755537363	1.0164108713038E-05	1.01791380707568E-08
0.159699999999999	0.00427873037722452	1.02245756832611E-05	1.02397797584921E-08
0.159799999999999	0.00429271120610945	1.02853942686781E-05	1.03007750599261E-08
0.159899999999999	0.00430670994845551	1.03465664175978E-05	1.03621259457479E-08
0.159999999999999	0.00432072651062063	1.04080940883329E-05	1.04238343968795E-08
