t	fg	fg	fg
0.0111	7.15657507726779E-06	7.24079640685184E-09	7.24025780198738E-12
0.0112	7.15749616755283E-06	7.24172094700537E-09	7.24118234555438E-12
0.0113	7.15843745617097E-06	7.24266577268535E-09	7.24212717473352E-12
0.0114	7.15939920501097E-06	7.2436311474569E-09	7.24309255309154E-12
0.0115	7.16038167720376E-06	7.24461733614954E-09	7.24407874545964E-12
0.0116	7.16138513712536E-06	7.24562460486032E-09	7.24508601793654E-12
0.0117	7.16240985040008E-06	7.24665322095722E-09	7.24611463789194E-12
0.0118	7.16345608390385E-06	7.24770345308262E-09	7.24716487396994E-12
0.0119	7.16452410576776E-06	7.24877557115705E-09	7.24823699609283E-12
0.012	7.16561418538177E-06	7.24986984638306E-09	7.2493312754649E-12
0.0121	7.16672659339856E-06	7.25098655124927E-09	7.25044798457661E-12
0.0122	7.16786160173766E-06	7.2521259595347E-09	7.25158739720877E-12
0.0123	7.16901948358965E-06	7.25328834631314E-09	7.25274978843703E-12
0.0124	7.17020051342063E-06	7.25447398795782E-09	7.25393543463648E-12
0.0125	7.17140496697681E-06	7.25568316214621E-09	7.25514461348647E-12
0.0126	7.17263312128932E-06	7.256916147865E-09	7.25637760397562E-12
0.0127	7.17388525467918E-06	7.25817322541529E-09	7.25763468640695E-12
0.0128	7.17516164676245E-06	7.25945467641795E-09	7.2589161424033E-12
0.0129	7.17646257845557E-06	7.26076078381914E-09	7.26022225491283E-12
0.013	7.17778833198089E-06	7.26209183189607E-09	7.26155330821474E-12
0.0131	7.17913919087235E-06	7.26344810626289E-09	7.26290958792523E-12
0.0132	7.18051543998138E-06	7.26482989387679E-09	7.26429138100354E-12
0.0133	7.18191736548294E-06	7.26623748304428E-09	7.26569897575827E-12
0.0134	7.1833452548818E-06	7.26767116342764E-09	7.26713266185382E-12
0.0135	7.1847993970189E-06	7.26913122605159E-09	7.26859273031704E-12
0.0136	7.18628008207804E-06	7.27061796331011E-09	7.27007947354408E-12
0.0137	7.18778760159261E-06	7.27213166897346E-09	7.27159318530738E-12
0.0138	7.18932224845259E-06	7.2736726381954E-09	7.27313416076292E-12
0.0139	7.19088431691169E-06	7.27524116752054E-09	7.27470269645757E-12
0.014	7.19247410259472E-06	7.27683755489198E-09	7.27629909033668E-12
0.0141	7.19409190250508E-06	7.27846209965902E-09	7.27792364175185E-12
0.0142	7.19573801503249E-06	7.28011510258515E-09	7.27957665146889E-12
0.0143	7.19741273996086E-06	7.28179686585616E-09	7.28125842167596E-12
0.0144	7.19911637847641E-06	7.28350769308851E-09	7.28296925599189E-12
0.0145	7.2260008123897E-06	7.28524788933781E-09	7.2847094594747E-12
0.0146	2.48496855400193E-05	7.28701776110757E-09	7.28647933863033E-12
0.0147	2.4851472870305E-05	7.28881761635807E-09	7.28827920142153E-12
0.0148	2.48532903009489E-05	7.29064776451545E-09	7.29010935727694E-12
0.0149	2.48551381405837E-05	7.29250851648103E-09	7.2919701171004E-12
0.015	2.48570166993032E-05	7.3133381386709E-09	7.309933006537E-12
0.0151	2.48589262886712E-05	2.65423204288462E-08	2.65389972003372E-11
0.0152	2.48608672217321E-05	2.65442743990651E-08	2.6540951184053E-11
0.0153	2.48628398130196E-05	2.65462602240359E-08	2.65429370227195E-11
0.0154	2.48648443785676E-05	2.65482782221086E-08	2.65449550346891E-11
0.0155	2.486688123592E-05	2.65503287131678E-08	2.65470055398488E-11
0.0156	2.48689507041411E-05	2.65524120186436E-08	2.65490888596308E-11
0.0157	2.4871053103826E-05	2.65545284615222E-08	2.65512053170238E-11
0.0158	2.4873188757112E-05	2.65566783663569E-08	2.65533552365834E-11
0.0159	2.48753579876887E-05	2.65588620592794E-08	2.65555389444438E-11
0.016	2.48775611208101E-05	2.65610798680116E-08	2.65577567683292E-11
0.0161	2.48797984833053E-05	2.65633321218766E-08	2.65600090375653E-11
0.0162	2.488207040359E-05	2.65656191518111E-08	2.65622960830911E-11
0.0163	2.48843772116791E-05	2.65679412903772E-08	2.65646182374713E-11
0.0164	2.48867192391976E-05	2.65702988717745E-08	2.65669758349081E-11
0.0165	2.48890968193936E-05	2.65726922318531E-08	2.6569369211254E-11
0.0166	2.48915102871503E-05	2.65751217081258E-08	2.65717987040245E-11
0.0167	2.48939599789984E-05	2.6577587639781E-08	2.65742646524107E-11
0.0168	2.48964462331296E-05	2.65800903676961E-08	2.65767673972924E-11
0.0169	2.48989693894086E-05	2.65826302344504E-08	2.65793072812518E-11
0.017	2.49015297893871E-05	2.65852075843391E-08	2.65818846485867E-11
0.0171	2.49041277763168E-05	2.65878227633865E-08	2.65844998453241E-11
0.0172	2.49067636951632E-05	2.65904761193602E-08	2.65871532192343E-11
0.0173	2.49094378926193E-05	2.65931680017854E-08	2.65898451198454E-11
0.0174	2.49121507171196E-05	2.65958987619587E-08	2.65925758984568E-11
0.0175	2.49149025188544E-05	2.65986687529635E-08	2.65953459081547E-11
0.0175999999999999	2.49176936497846E-05	2.6601478329684E-08	2.65981555038262E-11
0.0176999999999999	2.49205244636556E-05	2.66043278488209E-08	2.66010050421749E-11
0.0177999999999999	2.4923395316013E-05	2.66072176689061E-08	2.66038948817356E-11
0.0178999999999999	2.4926306564217E-05	2.66101481503183E-08	2.66068253828901E-11
0.0179999999999999	2.49292585674585E-05	2.6613119655299E-08	2.66097969078827E-11
0.0180999999999999	2.49322516867738E-05	2.66161325479681E-08	2.66128098208364E-11
0.0181999999999999	2.4935286285061E-05	2.66191871943399E-08	2.66158644877687E-11
0.0182999999999999	2.49383627270957E-05	2.66222839623398E-08	2.6618961276608E-11
0.0183999999999999	2.49414813795474E-05	2.66254232218209E-08	2.66221005572104E-11
0.0184999999999999	2.49446426109956E-05	2.66286053445803E-08	2.66252827013764E-11
0.0185999999999999	2.49478467919468E-05	2.66318307043768E-08	2.66285080828678E-11
0.0186999999999999	2.49510942948512E-05	2.66350996769478E-08	2.66317770774253E-11
0.0187999999999999	2.495438549412E-05	2.66384126400268E-08	2.66350900627856E-11
0.0188999999999999	2.49577207661424E-05	2.66417699733613E-08	2.66384474186998E-11
0.0189999999999999	2.49611004893035E-05	2.66451720587309E-08	2.66418495269505E-11
0.0190999999999999	2.4964525044002E-05	2.66486192799651E-08	2.66452967713707E-11
0.0191999999999999	2.49679948126684E-05	2.66521120229622E-08	2.66487895378621E-11
0.0192999999999999	2.49715101797827E-05	2.66556506757078E-08	2.66523282144137E-11
0.0193999999999999	2.49750715318939E-05	2.66592356282937E-08	2.66559131911208E-11
0.0194999999999999	2.49786792576377E-05	2.66628672729372E-08	2.66595448602042E-11
0.0195999999999999	2.49823337477562E-05	2.66665460040005E-08	2.66632236160298E-11
0.0196999999999999	2.4986035395117E-05	2.66702722180104E-08	2.6666949855128E-11
0.0197999999999999	2.49897845947324E-05	2.66740463136783E-08	2.66707239762136E-11
0.0198999999999999	2.49935817437796E-05	2.66778686919201E-08	2.66745463802064E-11
0.0199999999999999	2.49974272416201E-05	2.66817397558771E-08	2.66784174702513E-11
0.0200999999999999	2.50013214898205E-05	2.66856599109363E-08	2.6682337651739E-11
0.0201999999999999	2.50052648921723E-05	2.66896295647515E-08	2.66863073323273E-11
0.0202999999999999	2.50092578547135E-05	2.66936491272645E-08	2.66903269219616E-11
0.0203999999999999	2.50133007857486E-05	2.66977190107265E-08	2.66943968328973E-11
0.0204999999999999	2.50173940958707E-05	2.67018396297201E-08	2.66985174797205E-11
0.0205999999999999	2.50215381979822E-05	2.67060114011806E-08	2.67026892793709E-11
0.0206999999999999	2.50257335073171E-05	2.67102347444194E-08	2.67069126511635E-11
0.0207999999999999	2.50299804414629E-05	2.67145100811452E-08	2.67111880168114E-11
0.0208999999999999	2.50342794203827E-05	2.67188378354877E-08	2.67155158004483E-11
0.0209999999999999	2.50386308664377E-05	2.67232184340206E-08	2.67198964286518E-11
0.0210999999999999	2.50430352044102E-05	2.67276523057843E-08	2.67243303304668E-11
0.0211999999999999	2.50474928615264E-05	2.67321398823102E-08	2.67288179374288E-11
0.0212999999999999	2.50520042674802E-05	2.67366815976441E-08	2.6733359683588E-11
0.0213999999999999	2.50565698544559E-05	2.67412778883709E-08	2.67379560055334E-11
0.0214999999999999	2.50611900571532E-05	2.67459291936382E-08	2.67426073424172E-11
0.0215999999999999	2.50658653128104E-05	2.67506359551819E-08	2.67473141359795E-11
0.0216999999999999	2.50705960612291E-05	2.67553986173506E-08	2.67520768305737E-11
0.0217999999999999	2.50753827447994E-05	2.67602176271313E-08	2.67568958731909E-11
0.0218999999999999	2.50802258085239E-05	2.67650934341745E-08	2.67617717134865E-11
0.0219999999999999	2.50851257000439E-05	2.67700264908205E-08	2.67667048038053E-11
0.0220999999999999	2.50900828696642E-05	2.67750172521254E-08	2.67716955992081E-11
0.0221999999999999	2.50950977703797E-05	2.67800661758875E-08	2.6776744557498E-11
0.0222999999999999	2.51001708579005E-05	2.67851737226742E-08	2.67818521392469E-11
0.0223999999999999	2.51053025906792E-05	2.67903403558486E-08	2.67870188078231E-11
0.0224999999999999	2.51104934299373E-05	2.67955665415976E-08	2.67922450294181E-11
0.0225999999999999	2.5115743839692E-05	2.68008527489589E-08	2.67975312730747E-11
0.0226999999999999	2.51210542867835E-05	2.68061994498492E-08	2.68028780107146E-11
0.0227999999999999	2.51264252409031E-05	2.68116071190925E-08	2.68082857171667E-11
0.0228999999999999	2.51318571746202E-05	2.68170762344486E-08	2.6813754870196E-11
0.0229999999999999	2.51373505634114E-05	2.68226072766419E-08	2.68192859505322E-11
0.0230999999999999	2.51429058856882E-05	2.68282007293908E-08	2.68248794418987E-11
0.0231999999999999	2.51485236228265E-05	2.68338570794371E-08	2.68305358310427E-11
0.0232999999999999	2.5154204259195E-05	2.68395768165758E-08	2.68362556077644E-11
0.0233999999999999	2.51599482821852E-05	2.68453604336852E-08	2.68420392649478E-11
0.0234999999999999	2.51657561822409E-05	2.68512084267576E-08	2.68478872985904E-11
0.0235999999999999	2.51716284528882E-05	2.68571212949299E-08	2.68538002078347E-11
0.0236999999999999	2.51775655907659E-05	2.68630995405148E-08	2.68597784949989E-11
0.0237999999999999	2.51835680956562E-05	2.68691436690322E-08	2.68658226656088E-11
0.0238999999999999	2.51896364705157E-05	2.68752541892412E-08	2.68719332284289E-11
0.0239999999999999	2.51957712215068E-05	2.68814316131719E-08	2.68781106954953E-11
0.0240999999999999	2.52019728580294E-05	2.68876764561582E-08	2.68843555821476E-11
0.0241999999999999	2.52082418927524E-05	2.68939892368703E-08	2.68906684070621E-11
0.0242999999999999	2.5214578841647E-05	2.69003704773482E-08	2.68970496922845E-11
0.0243999999999999	2.52209842240183E-05	2.69068207030348E-08	2.6903499963264E-11
0.0244999999999999	2.5227458562539E-05	2.69133404428103E-08	2.69100197488868E-11
0.0245999999999999	2.52340023832826E-05	2.69199302290257E-08	2.691660958151E-11
0.0246999999999999	2.52406162157568E-05	2.69265905975379E-08	2.69232699969969E-11
0.0247999999999999	2.52473005929379E-05	2.69333220877445E-08	2.69300015347514E-11
0.0248999999999999	2.5254056051305E-05	2.6940125242619E-08	2.69368047377534E-11
0.0249999999999999	2.52608831308748E-05	2.69470006087464E-08	2.69436801525942E-11
0.0250999999999999	2.52677823752365E-05	2.69539487363593E-08	2.69506283295131E-11
0.0251999999999999	2.52747543315874E-05	2.69609701793742E-08	2.69576498224332E-11
0.0252999999999999	2.52817995507688E-05	2.69680654954283E-08	2.69647451889984E-11
0.0253999999999999	2.52889185873019E-05	2.69752352459167E-08	2.69719149906106E-11
0.0254999999999999	2.52961119994245E-05	2.69824799960296E-08	2.69791597924668E-11
0.0255999999999999	2.53033803491279E-05	2.69898003147907E-08	2.69864801635975E-11
0.0256999999999999	2.53107242021941E-05	2.69971967750947E-08	2.69938766769047E-11
0.0257999999999999	2.53181441282335E-05	2.70046699537468E-08	2.70013499092004E-11
0.0258999999999999	2.53256407007228E-05	2.70122204315011E-08	2.70089004412461E-11
0.0259999999999999	2.53332144970435E-05	2.70198487931004E-08	2.70165288577917E-11
0.0260999999999999	2.53408660985207E-05	2.70275556273158E-08	2.70242357476157E-11
0.0261999999999999	2.53485960904621E-05	2.7035341526987E-08	2.70320217035652E-11
0.0262999999999999	2.53564050621977E-05	2.7043207089063E-08	2.70398873225967E-11
0.0263999999999999	2.53642936071198E-05	2.70511529146431E-08	2.70478332058172E-11
0.0264999999999999	2.53722623227233E-05	2.70591796090183E-08	2.70558599585252E-11
0.0265999999999999	2.5380311810646E-05	2.70672877817132E-08	2.70639681902531E-11
0.0266999999999999	2.53884426767105E-05	2.70754780465281E-08	2.70721585148093E-11
0.0267999999999999	2.53966555309653E-05	2.70837510215822E-08	2.70804315503207E-11
0.0268999999999999	2.54049509877266E-05	2.7092107329356E-08	2.70887879192759E-11
0.0269999999999999	2.5413329665621E-05	2.71005475967354E-08	2.70972282485691E-11
0.0270999999999999	2.54217921876281E-05	2.71090724550555E-08	2.71057531695434E-11
0.0271999999999999	2.54303391811238E-05	2.71176825401448E-08	2.71143633180358E-11
0.0272999999999999	2.54389712779237E-05	2.71263784923704E-08	2.71230593344217E-11
0.0273999999999999	2.54476891143273E-05	2.7135160956683E-08	2.71318418636605E-11
0.0274999999999999	2.54564933311624E-05	2.71440305826628E-08	2.71407115553408E-11
0.0275999999999999	2.54653845738301E-05	2.71529880245654E-08	2.71496690637272E-11
0.0276999999999999	2.54743634923498E-05	2.71620339413688E-08	2.71587150478063E-11
0.0277999999999999	2.54834307414056E-05	2.71711689968203E-08	2.71678501713344E-11
0.0278999999999999	2.54925869803918E-05	2.71803938594837E-08	2.71770751028845E-11
0.0279999999999999	2.55018328734598E-05	2.71897092027881E-08	2.71863905158946E-11
0.0280999999999999	2.55111690895654E-05	2.71991157050754E-08	2.7195797088716E-11
0.0281999999999999	2.55205963025161E-05	2.72086140496501E-08	2.72052955046626E-11
0.0282999999999999	2.55301151910193E-05	2.72182049248281E-08	2.72148864520596E-11
0.0283999999999999	2.55397264387306E-05	2.72278890239869E-08	2.72245706242942E-11
0.0284999999999999	2.55494307343028E-05	2.72376670456156E-08	2.72343487198653E-11
0.0285999999999999	2.55592287714352E-05	2.72475396933665E-08	2.72442214424349E-11
0.0286999999999999	2.55691212489235E-05	2.72575076761055E-08	2.72541895008788E-11
0.0287999999999999	2.55791088707104E-05	2.72675717079646E-08	2.72642536093392E-11
0.0288999999999999	2.55891923459361E-05	2.72777325083941E-08	2.72744144872764E-11
0.0289999999999999	2.55993723889895E-05	2.72879908022152E-08	2.72846728595219E-11
0.0290999999999999	2.56096497195605E-05	2.72983473196736E-08	2.7295029456332E-11
0.0291999999999999	2.56200250626917E-05	2.73088027964932E-08	2.7305485013441E-11
0.0292999999999999	2.56304991488316E-05	2.73193579739305E-08	2.73160402721161E-11
0.0293999999999999	2.56410727138875E-05	2.73300135988298E-08	2.73266959792123E-11
0.0294999999999999	2.56517464992795E-05	2.73407704236779E-08	2.73374528872274E-11
0.0295999999999999	2.5662521251995E-05	2.73516292066606E-08	2.73483117543583E-11
0.0296999999999999	2.56733977246429E-05	2.73625907117193E-08	2.73592733445575E-11
0.0297999999999999	2.56843766755094E-05	2.73736557086074E-08	2.73703384275897E-11
0.0298999999999999	2.56954588686135E-05	2.73848249729484E-08	2.73815077790898E-11
0.0299999999999999	2.57066450737636E-05	2.73960992862936E-08	2.73927821806209E-11
0.0300999999999999	2.57179360666144E-05	2.74074794361812E-08	2.74041624197328E-11
0.0301999999999999	2.57293326287238E-05	2.7418966216195E-08	2.74156492900211E-11
0.0302999999999999	2.57408355476115E-05	2.74305604260246E-08	2.74272435911875E-11
0.0303999999999999	2.57524456168172E-05	2.74422628715253E-08	2.74389461290995E-11
0.0304999999999999	2.57641636359594E-05	2.74540743647794E-08	2.74507577158516E-11
0.0305999999999999	2.57759904107955E-05	2.74659957241576E-08	2.7462679169827E-11
0.0306999999999999	2.57879267532812E-05	2.74780277743807E-08	2.7474711315759E-11
0.0307999999999999	2.57999734816321E-05	2.74901713465826E-08	2.74868549847945E-11
0.0308999999999999	2.58121314203842E-05	2.75024272783734E-08	2.74991110145563E-11
0.0309999999999999	2.5824401400456E-05	2.75147964139034E-08	2.75114802492078E-11
0.0310999999999999	2.58367842592109E-05	2.75272796039272E-08	2.75239635395168E-11
0.0311999999999999	2.58492808405203E-05	2.75398777058689E-08	2.75365617429208E-11
0.0312999999999999	2.5861891994827E-05	2.75525915838876E-08	2.75492757235925E-11
0.0313999999999999	2.58746185792091E-05	2.75654221089441E-08	2.75621063525063E-11
0.0314999999999999	2.58874614574455E-05	2.75783701588671E-08	2.75750545075049E-11
0.0315999999999999	2.59004215000804E-05	2.75914366184212E-08	2.75881210733669E-11
0.0316999999999999	2.59134995844895E-05	2.76046223793749E-08	2.7601306941875E-11
0.0317999999999999	2.59266965949471E-05	2.76179283405692E-08	2.76146130118845E-11
0.0318999999999999	2.59400134226923E-05	2.76313554079872E-08	2.76280401893932E-11
0.0319999999999999	2.59534509659975E-05	2.76449044948241E-08	2.7641589387611E-11
0.0320999999999999	2.59670101302367E-05	2.76585765215579E-08	2.76552615270307E-11
0.0321999999999999	2.59806918279541E-05	2.76723724160207E-08	2.76690575354996E-11
0.0322999999999999	2.59944969789342E-05	2.76862931134708E-08	2.76829783482912E-11
0.0323999999999999	2.60084265102722E-05	2.77003395566653E-08	2.76970249081784E-11
0.0324999999999999	2.60224813564443E-05	2.77145126959339E-08	2.7711198165506E-11
0.0325999999999999	2.60366624593799E-05	2.77288134892521E-08	2.77254990782659E-11
0.0326999999999999	2.60509707685338E-05	2.77432429023169E-08	2.77399286121708E-11
0.0327999999999999	2.60654072409588E-05	2.77578019086216E-08	2.77544877407303E-11
0.0328999999999999	2.60799728413794E-05	2.77724914895322E-08	2.77691774453269E-11
0.0329999999999999	2.60946685422662E-05	2.7787312634364E-08	2.77839987152925E-11
0.0330999999999999	2.61094953239107E-05	2.78022663404596E-08	2.77989525479866E-11
0.0331999999999999	2.61244541745009E-05	2.78173536132667E-08	2.7814039948874E-11
0.0332999999999999	2.61395460901977E-05	2.78325754664175E-08	2.7829261931604E-11
0.0333999999999999	2.61547720752118E-05	2.7847932921808E-08	2.78446195180902E-11
0.0334999999999999	2.61701331418812E-05	2.78634270096788E-08	2.78601137385908E-11
0.0335999999999999	2.61856303107502E-05	2.78790587686962E-08	2.78757456317902E-11
0.0336999999999999	2.62012646106479E-05	2.78948292460342E-08	2.78915162448803E-11
0.0337999999999999	2.62170370787682E-05	2.7910739497457E-08	2.79074266336437E-11
0.0338999999999999	2.62329487607506E-05	2.79267905874028E-08	2.79234778625373E-11
0.0339999999999999	2.62490007107612E-05	2.79429835890678E-08	2.7939671004776E-11
0.0341	2.62651939915747E-05	2.79593195844913E-08	2.79560071424181E-11
0.0342	2.62815296746576E-05	2.79757996646414E-08	2.79724873664512E-11
0.0343	2.62980088402511E-05	2.79924249295019E-08	2.79891127768784E-11
0.0344	2.63146325774558E-05	2.80091964881593E-08	2.8005884482806E-11
0.0345	2.63314019843166E-05	2.80261154588912E-08	2.80228036025316E-11
0.0346	2.63483181679086E-05	2.80431829692553E-08	2.80398712636332E-11
0.0347	2.63653822444234E-05	2.8060400156179E-08	2.80570886030586E-11
0.0348	2.63825953392567E-05	2.80777681660504E-08	2.80744567672168E-11
0.0349	2.63999585870965E-05	2.80952881548094E-08	2.80919769120688E-11
0.035	2.64174731320117E-05	2.81129612880405E-08	2.810965020322E-11
0.0351	2.64351401275422E-05	2.81307887410652E-08	2.81274778160137E-11
0.0352	2.64529607367894E-05	2.81487716990369E-08	2.8145460935625E-11
0.0353	2.64709361325072E-05	2.81669113570348E-08	2.81636007571554E-11
0.0354	2.64890674971947E-05	2.81852089201607E-08	2.81818984857288E-11
0.0355	2.65073560231889E-05	2.82036656036346E-08	2.82003553365879E-11
0.0356	2.65258029127585E-05	2.82222826328929E-08	2.8218972535192E-11
0.0357	2.65444093781989E-05	2.82410612436864E-08	2.82377513173152E-11
0.0358	2.65631766419272E-05	2.82600026821798E-08	2.82566929291457E-11
0.0359	2.65821059365795E-05	2.82791082050519E-08	2.82757986273858E-11
0.036	2.6601198505107E-05	2.82983790795963E-08	2.82950696793535E-11
0.0361	2.66204556008752E-05	2.83178165838241E-08	2.83145073630841E-11
0.0362	2.66398784877621E-05	2.83374220065661E-08	2.83341129674332E-11
0.0363	2.66594684402587E-05	2.83571966475773E-08	2.83538877921808E-11
0.0364	2.66792267435693E-05	2.83771418176416E-08	2.83738331481359E-11
0.0365	2.66991546937137E-05	2.83972588386772E-08	2.83939503572426E-11
0.0366	2.67192535976293E-05	2.8417549043844E-08	2.84142407526865E-11
0.0367	2.67395247732749E-05	2.84380137776507E-08	2.84347056790027E-11
0.0368	2.67599695497351E-05	2.84586543960639E-08	2.84553464921844E-11
0.0369	2.67805892673256E-05	2.84794722666176E-08	2.84761645597926E-11
0.037	2.68013852776995E-05	2.85004687685242E-08	2.84971612610668E-11
0.0371	2.68223589439549E-05	2.85216452927857E-08	2.85183379870368E-11
0.0372	2.68435116407424E-05	2.85430032423069E-08	2.85396961406351E-11
0.0373	2.68648447543751E-05	2.85645440320086E-08	2.85612371368111E-11
0.0374	2.68863596829381E-05	2.85862690889428E-08	2.85829624026454E-11
0.0375	2.69080578363999E-05	2.86081798524086E-08	2.86048733774661E-11
0.0376000000000001	2.69299406367247E-05	2.86302777740685E-08	2.8626971512965E-11
0.0377000000000001	2.6952009517985E-05	2.86525643180667E-08	2.86492582733161E-11
0.0378000000000001	2.69742659264763E-05	2.8675040961148E-08	2.86717351352945E-11
0.0379000000000001	2.69967113208317E-05	2.86977091927779E-08	2.86944035883962E-11
0.0380000000000001	2.70193471721384E-05	2.87205705152638E-08	2.87172651349593E-11
0.0381000000000001	2.70421749640548E-05	2.87436264438768E-08	2.87403212902864E-11
0.0382000000000001	2.70651961929287E-05	2.87668785069757E-08	2.87635735827679E-11
0.0383000000000001	2.70884123679163E-05	2.87903282461309E-08	2.87870235540064E-11
0.0384000000000001	2.71118250111032E-05	2.88139772162504E-08	2.88106727589423E-11
0.0385000000000001	2.7135435657625E-05	2.88378269857062E-08	2.88345227659805E-11
0.0386000000000001	2.71592458557901E-05	2.88618791364622E-08	2.88585751571182E-11
0.0387000000000001	2.71832571672035E-05	2.88861352642033E-08	2.88828315280743E-11
0.0388000000000001	2.72074711668909E-05	2.89105969784659E-08	2.89072934884191E-11
0.0389000000000001	2.72318894434249E-05	2.89352659027683E-08	2.89319626617057E-11
0.0390000000000001	2.72565135990515E-05	2.89601436747443E-08	2.89568406856028E-11
0.0391000000000001	2.72813452498182E-05	2.89852319462763E-08	2.89819292120284E-11
0.0392000000000001	2.73063860257032E-05	2.90105323836303E-08	2.90072299072844E-11
0.0393000000000001	2.73316375707454E-05	2.90360466675923E-08	2.90327444521933E-11
0.0394000000000001	2.73571015431758E-05	2.90617764936053E-08	2.90584745422349E-11
0.0395000000000001	2.73827796155504E-05	2.90877235719083E-08	2.90844218876855E-11
0.0396000000000001	2.74086734748831E-05	2.91138896276758E-08	2.91105882137573E-11
0.0397000000000001	2.74347848227815E-05	2.9140276401159E-08	2.91369752607401E-11
0.0398000000000001	2.74611153755823E-05	2.91668856478284E-08	2.91635847841429E-11
0.0399000000000001	2.74876668644887E-05	2.91937191385171E-08	2.91904185548383E-11
0.0400000000000001	2.7514441035709E-05	2.9220778659566E-08	2.92174783592068E-11
0.0401000000000001	2.75414396505962E-05	2.924806601297E-08	2.92447659992836E-11
0.0402000000000001	2.75686644857888E-05	2.92755830165254E-08	2.92722832929059E-11
0.0403000000000001	2.75961173333529E-05	2.93033315039788E-08	2.93000320738615E-11
0.0404000000000001	2.76238000009257E-05	2.93313133251777E-08	2.93280141920398E-11
0.0405000000000001	2.76517143118603E-05	2.93595303462214E-08	2.93562315135825E-11
0.0406000000000001	2.76798621053709E-05	2.93879844496146E-08	2.93846859210371E-11
0.0407000000000001	2.77082452366809E-05	2.94166775344209E-08	2.94133793135108E-11
0.0408000000000001	2.77368655771706E-05	2.94456115164193E-08	2.94423136068266E-11
0.0409000000000001	2.77657250145273E-05	2.94747883282607E-08	2.94714907336799E-11
0.0410000000000001	2.77948254528965E-05	2.95042099196264E-08	2.95009126437972E-11
0.0411000000000002	2.78241688130336E-05	2.95338782573882E-08	2.95305813040961E-11
0.0412000000000002	2.78537570324586E-05	2.95637953257696E-08	2.95604986988463E-11
0.0413000000000002	2.78835920656103E-05	2.95939631265085E-08	2.95906668298326E-11
0.0414000000000002	2.7913675884003E-05	2.96243836790214E-08	2.9621087716519E-11
0.0415000000000002	2.79440104763845E-05	2.9655059020569E-08	2.96517633962145E-11
0.0416000000000002	2.79745978488947E-05	2.96859912064235E-08	2.96826959242399E-11
0.0417000000000002	2.80054400252267E-05	2.97171823100371E-08	2.97138873740969E-11
0.0418000000000002	2.80365390467883E-05	2.97486344232123E-08	2.97453398376377E-11
0.0419000000000002	2.80678969728654E-05	2.97803496562732E-08	2.97770554252372E-11
0.0420000000000002	2.80995158807868E-05	2.98123301382389E-08	2.98090362659659E-11
0.0421000000000002	2.81313978660903E-05	2.98445780169984E-08	2.98412845077646E-11
0.0422000000000002	2.81635450426904E-05	2.98770954594865E-08	2.98738023176207E-11
0.0423000000000002	2.81959595430474E-05	2.99098846518617E-08	2.99065918817461E-11
0.0424000000000002	2.82286435183376E-05	2.99429477996859E-08	2.99396554057566E-11
0.0425000000000002	2.82615991386256E-05	2.99762871281052E-08	2.99729951148529E-11
0.0426000000000002	2.82948285930378E-05	3.00099048820324E-08	3.00066132540033E-11
0.0427000000000002	2.83283340899373E-05	3.00438033263315E-08	3.00405120881278E-11
0.0428000000000002	2.83621178571002E-05	3.00779847460034E-08	3.00746939022841E-11
0.0429000000000002	2.8396182141894E-05	3.01124514463734E-08	3.0109161001855E-11
0.0430000000000002	2.84305292114569E-05	3.01472057532805E-08	3.0143915712738E-11
0.0431000000000002	2.84651613528791E-05	3.01822500132683E-08	3.01789603815354E-11
0.0432000000000002	2.85000808733853E-05	3.02175865937773E-08	3.02142973757477E-11
0.0433000000000002	2.8535290100519E-05	3.02532178833393E-08	3.02499290839673E-11
0.0434000000000002	2.85707913823283E-05	3.02891462917737E-08	3.02858579160748E-11
0.0435000000000002	2.86065870875535E-05	3.03253742503844E-08	3.03220863034363E-11
0.0436000000000002	2.8642679605816E-05	3.03619042121602E-08	3.03586166991034E-11
0.0437000000000002	2.86790713478088E-05	3.03987386519752E-08	3.03954515780141E-11
0.0438000000000002	2.87157647454893E-05	3.04358800667924E-08	3.0432593437196E-11
0.0439000000000002	2.87527622522729E-05	3.04733309758681E-08	3.04700447959707E-11
0.0440000000000002	2.87900663432285E-05	3.05110939209588E-08	3.0507808196161E-11
0.0441000000000002	2.88276795152762E-05	3.05491714665294E-08	3.05458862022988E-11
0.0442000000000002	2.88656042873859E-05	3.05875661999633E-08	3.05842814018356E-11
0.0443000000000002	2.89038432007784E-05	3.0626280731775E-08	3.06229964053547E-11
0.0444000000000002	2.89423988191274E-05	3.06653176958236E-08	3.0662033846785E-11
0.0445000000000002	2.8981273728764E-05	3.07046797495291E-08	3.0701396383617E-11
0.0446000000000003	2.90204705388823E-05	3.07443695740896E-08	3.07410866971204E-11
0.0447000000000003	2.90599918817472E-05	3.07843898747015E-08	3.07811074925643E-11
0.0448000000000003	2.90998404129039E-05	3.08247433807808E-08	3.08214614994379E-11
0.0449000000000003	2.9140018811389E-05	3.08654328461868E-08	3.08621514716749E-11
0.0450000000000003	2.91805297799435E-05	3.09064610494476E-08	3.09031801878788E-11
0.0451000000000003	2.92213760452274E-05	3.09478307939875E-08	3.09445504515502E-11
0.0452000000000003	2.92625603580372E-05	3.09895449083565E-08	3.09862650913164E-11
0.0453000000000003	2.93040854935231E-05	3.10316062464621E-08	3.10283269611631E-11
