t	Rg	Rg	Rg
1.88419999999981	7.67616463594008E-05	0.00141775272173259	0.0099122994565507
1.88429999999981	7.67622780352317E-05	0.00141779628468121	0.00991264890970304
1.88439999999981	7.67629096858686E-05	0.00141783983846151	0.00991299836330573
1.88449999999981	7.67635413113145E-05	0.00141788338306996	0.00991334781736083
1.88459999999981	7.67641729115724E-05	0.00141792691850303	0.00991369727187036
1.88469999999981	7.67648044866453E-05	0.00141797044475722	0.00991404672683637
1.88479999999981	7.67654360365363E-05	0.00141801396182899	0.00991439618226088
1.88489999999981	7.67660675612484E-05	0.00141805746971483	0.00991474563814594
1.88499999999981	7.67666990607846E-05	0.00141810096841121	0.00991509509449357
1.88509999999981	7.6767330535148E-05	0.00141814445791464	0.00991544455130582
1.88519999999981	7.67679619843417E-05	0.00141818793822158	0.00991579400858471
1.88529999999981	7.67685934083685E-05	0.00141823140932852	0.00991614346633229
1.88539999999981	7.67692248072316E-05	0.00141827487123196	0.00991649292455059
1.88549999999981	7.6769856180934E-05	0.00141831832392837	0.00991684238324165
1.88559999999981	7.67704875294788E-05	0.00141836176741426	0.00991719184240749
1.88569999999981	7.67711188528689E-05	0.00141840520168611	0.00991754130205015
1.88579999999981	7.67717501511074E-05	0.00141844862674041	0.00991789076217167
1.88589999999981	7.67723814241973E-05	0.00141849204257367	0.00991824022277408
1.88599999999981	7.67730126721417E-05	0.00141853544918236	0.00991858968385942
1.88609999999981	7.67736438949435E-05	0.001418578846563	0.00991893914542972
1.88619999999981	7.67742750926058E-05	0.00141862223471207	0.00991928860748701
1.88629999999981	7.67749062651317E-05	0.00141866561362609	0.00991963807003334
1.88639999999981	7.67755374125241E-05	0.00141870898330154	0.00991998753307072
1.88649999999981	7.6776168534786E-05	0.00141875234373493	0.0099203369966012
1.88659999999981	7.67767996319206E-05	0.00141879569492277	0.00992068646062681
1.88669999999981	7.67774307039308E-05	0.00141883903686156	0.00992103592514959
1.88679999999981	7.67780617508196E-05	0.0014188823695478	0.00992138539017156
1.88689999999981	7.67786927725901E-05	0.001418925692978	0.00992173485569476
1.88699999999981	7.67793237692453E-05	0.00141896900714868	0.00992208432172122
1.88709999999981	7.67799547407883E-05	0.00141901231205633	0.00992243378825299
1.88719999999981	7.67805856872219E-05	0.00141905560769748	0.00992278325529208
1.88729999999981	7.67812166085493E-05	0.00141909889406863	0.00992313272284053
1.88739999999981	7.67818475047735E-05	0.00141914217116631	0.00992348219090038
1.88749999999981	7.67824783758975E-05	0.00141918543898702	0.00992383165947366
1.88759999999981	7.67831092219243E-05	0.00141922869752728	0.00992418112856241
1.88769999999981	7.67837400428569E-05	0.00141927194678361	0.00992453059816864
1.88779999999981	7.67843708386984E-05	0.00141931518675254	0.0099248800682944
1.88789999999981	7.67850016094518E-05	0.00141935841743057	0.00992522953894172
1.88799999999981	7.678563235512E-05	0.00141940163881424	0.00992557901011264
1.88809999999981	7.67862630757062E-05	0.00141944485090007	0.00992592848180917
1.88819999999981	7.67868937712133E-05	0.00141948805368458	0.00992627795403336
1.88829999999981	7.67875244416443E-05	0.0014195312471643	0.00992662742678724
1.88839999999981	7.67881550870023E-05	0.00141957443133576	0.00992697690007283
1.88849999999981	7.67887857072902E-05	0.00141961760619549	0.00992732637389218
1.88859999999981	7.67894163025111E-05	0.00141966077174002	0.00992767584824731
1.88869999999981	7.6790046872668E-05	0.00141970392796588	0.00992802532314026
1.88879999999981	7.6790677417764E-05	0.0014197470748696	0.00992837479857305
1.88889999999981	7.67913079378019E-05	0.00141979021244773	0.00992872427454771
1.88899999999981	7.67919384327849E-05	0.00141983334069679	0.00992907375106629
1.88909999999981	7.67925689027159E-05	0.00141987645961333	0.0099294232281308
1.88919999999981	7.6793199347598E-05	0.00141991956919388	0.00992977270574329
1.88929999999981	7.67938297674341E-05	0.00141996266943498	0.00993012218390577
1.88939999999981	7.67944601622274E-05	0.00142000576033319	0.00993047166262029
1.88949999999981	7.67950905319807E-05	0.00142004884188504	0.00993082114188887
1.88959999999981	7.67957208766971E-05	0.00142009191408707	0.00993117062171355
1.88969999999981	7.67963511963796E-05	0.00142013497693583	0.00993152010209635
1.88979999999981	7.67969814910312E-05	0.00142017803042788	0.0099318695830393
1.88989999999981	7.67976117606549E-05	0.00142022107455976	0.00993221906454444
1.88999999999981	7.67982420052538E-05	0.00142026410932802	0.0099325685466138
1.89009999999981	7.67988722248308E-05	0.00142030713472922	0.0099329180292494
1.89019999999981	7.67995024193889E-05	0.0014203501507599	0.00993326751245327
1.89029999999981	7.68001325889312E-05	0.00142039315741663	0.00993361699622745
1.89039999999981	7.68007627334606E-05	0.00142043615469596	0.00993396648057397
1.89049999999981	7.68013928529801E-05	0.00142047914259444	0.00993431596549485
1.89059999999981	7.68020229474928E-05	0.00142052212110865	0.00993466545099213
1.89069999999981	7.68026530170017E-05	0.00142056509023514	0.00993501493706783
1.89079999999981	7.68032830615097E-05	0.00142060804997047	0.00993536442372398
1.89089999999981	7.68039130810199E-05	0.0014206510003112	0.00993571391096262
1.89099999999981	7.68045430755353E-05	0.00142069394125391	0.00993606339878577
1.89109999999981	7.68051730450588E-05	0.00142073687279516	0.00993641288719546
1.89119999999981	7.68058029895935E-05	0.00142077979493152	0.00993676237619372
1.89129999999981	7.68064329091423E-05	0.00142082270765956	0.00993711186578258
1.89139999999981	7.68070628037084E-05	0.00142086561097585	0.00993746135596407
1.89149999999981	7.68076926732945E-05	0.00142090850487696	0.00993781084674022
1.89159999999981	7.68083225179039E-05	0.00142095138935947	0.00993816033811305
1.89169999999981	7.68089523375394E-05	0.00142099426441996	0.0099385098300846
1.89179999999981	7.6809582132204E-05	0.00142103713005499	0.00993885932265689
1.89189999999981	7.68102119019008E-05	0.00142107998626116	0.00993920881583195
1.89199999999981	7.68108416466328E-05	0.00142112283303505	0.00993955830961181
1.89209999999981	7.68114713664029E-05	0.00142116567037323	0.0099399078039985
1.89219999999981	7.68121010612141E-05	0.00142120849827228	0.00994025729899405
1.89229999999981	7.68127307310695E-05	0.0014212513167288	0.00994060679460048
1.89239999999981	7.6813360375972E-05	0.00142129412573937	0.00994095629081982
1.89249999999981	7.68139899959247E-05	0.00142133692530058	0.00994130578765409
1.89259999999981	7.68146195909304E-05	0.00142137971540902	0.00994165528510534
1.89269999999981	7.68152491609923E-05	0.00142142249606128	0.00994200478317558
1.89279999999981	7.68158787061132E-05	0.00142146526725395	0.00994235428186685
1.89289999999981	7.68165082262963E-05	0.00142150802898364	0.00994270378118116
1.89299999999981	7.68171377215444E-05	0.00142155078124692	0.00994305328112055
1.89309999999981	7.68177671918607E-05	0.00142159352404041	0.00994340278168705
1.89319999999981	7.68183966372479E-05	0.0014216362573607	0.00994375228288267
1.89329999999981	7.68190260577093E-05	0.00142167898120439	0.00994410178470945
1.89339999999981	7.68196554532476E-05	0.00142172169556808	0.00994445128716942
1.89349999999981	7.6820284823866E-05	0.00142176440044839	0.0099448007902646
1.89359999999981	7.68209141695675E-05	0.0014218070958419	0.00994515029399702
1.89369999999981	7.68215434903549E-05	0.00142184978174524	0.00994549979836871
1.89379999999981	7.68221727862313E-05	0.00142189245815501	0.00994584930338168
1.89389999999981	7.68228020571998E-05	0.00142193512506781	0.00994619880903798
1.89399999999981	7.68234313032631E-05	0.00142197778248027	0.00994654831533962
1.89409999999981	7.68240605244245E-05	0.00142202043038899	0.00994689782228863
1.89419999999981	7.68246897206867E-05	0.00142206306879059	0.00994724732988703
1.89429999999981	7.68253188920529E-05	0.00142210569768169	0.00994759683813686
1.89439999999981	7.6825948038526E-05	0.0014221483170589	0.00994794634704014
1.89449999999981	7.6826577160109E-05	0.00142219092691885	0.00994829585659889
1.89459999999981	7.68272062568048E-05	0.00142223352725815	0.00994864536681515
1.89469999999981	7.68278353286165E-05	0.00142227611807343	0.00994899487769093
1.89479999999981	7.68284643755471E-05	0.00142231869936131	0.00994934438922826
1.89489999999981	7.68290933975994E-05	0.00142236127111842	0.00994969390142917
1.89499999999981	7.68297223947766E-05	0.00142240383334139	0.00995004341429568
1.89509999999981	7.68303513670815E-05	0.00142244638602684	0.00995039292782982
