t;TC1;TC2;TC3;TC4;
232.000000;606.684568;574.031649;520.435406;-273.000000;
232.100000;606.711803;574.029475;520.423259;-273.000000;
232.200000;606.627792;573.831185;520.332994;-273.000000;
232.300000;606.679674;573.694920;520.441965;-273.000000;
232.400000;606.758032;573.744105;520.306656;-273.000000;
232.500000;606.629508;573.596595;520.247165;-273.000000;
232.600000;606.827342;573.704490;520.180965;-273.000000;
232.700000;606.534639;573.521701;520.143612;-273.000000;
232.800000;606.640732;573.572287;520.170174;-273.000000;
232.900000;606.511084;573.470974;520.032338;-273.000000;
233.000000;606.630816;573.452855;520.263556;-273.000000;
233.100000;606.593555;573.341209;520.110153;-273.000000;
233.200000;606.565324;573.457536;520.010109;-273.000000;
233.300000;606.438942;573.301608;519.824965;-273.000000;
233.400000;606.542642;573.374781;519.951944;-273.000000;
233.500000;606.506608;573.215482;519.912579;-273.000000;
233.600000;606.479200;573.303388;519.912488;-273.000000;
233.700000;606.454655;573.208833;519.809041;-273.000000;
233.800000;606.448918;573.166716;519.834615;-273.000000;
233.900000;606.329245;573.138837;519.766462;-273.000000;
234.000000;606.463237;573.096326;519.689462;-273.000000;
234.100000;606.419003;572.999847;519.553615;-273.000000;
234.200000;606.445295;573.047740;519.651597;-273.000000;
234.300000;606.356771;572.920672;519.532944;-273.000000;
234.400000;606.430479;572.878161;519.597979;-273.000000;
234.500000;606.381711;572.916180;519.469697;-273.000000;
234.600000;606.300195;572.944458;519.462888;-273.000000;
234.700000;606.387071;572.836180;519.446862;-273.000000;
234.800000;606.299437;572.826671;519.496044;-273.000000;
234.900000;606.255776;572.730516;519.430506;-273.000000;
235.000000;606.364092;572.637415;519.495068;-273.000000;
235.100000;606.328626;572.661639;519.254412;-273.000000;
235.200000;606.292184;572.644537;519.227929;-273.000000;
235.300000;606.278734;572.425609;519.120768;-273.000000;
235.400000;606.352584;572.464395;519.298650;-273.000000;
235.500000;606.183184;572.527255;519.116494;-273.000000;
235.600000;606.214300;572.458256;519.095541;-273.000000;
235.700000;606.251324;572.381100;519.253388;-273.000000;
235.800000;606.211850;572.260235;519.008850;-273.000000;
235.900000;606.167974;572.193756;519.113124;-273.000000;
236.000000;606.167437;572.242441;519.077476;-273.000000;
236.100000;606.012682;572.151735;518.905968;-273.000000;
236.200000;606.210342;572.279162;519.007550;-273.000000;
236.300000;606.129558;572.076476;518.977447;-273.000000;
236.400000;606.099850;572.175780;518.915403;-273.000000;
236.500000;606.142997;572.045273;518.835568;-273.000000;
236.600000;606.103871;572.005495;518.862976;-273.000000;
236.700000;606.076987;571.917904;518.845994;-273.000000;
236.800000;606.031071;571.841728;518.695029;-273.000000;
236.900000;606.096474;572.010710;518.753074;-273.000000;
237.000000;605.996655;571.855511;518.685782;-273.000000;
237.100000;606.052911;571.839009;518.709256;-273.000000;
237.200000;606.056084;571.730468;518.634794;-273.000000;
237.300000;606.030253;571.753002;518.652121;-273.000000;
237.400000;605.904513;571.738112;518.420300;-273.000000;
237.500000;606.026963;571.773783;518.491500;-273.000000;
237.600000;605.949171;571.617541;518.450782;-273.000000;
237.700000;605.932953;571.613430;518.496191;-273.000000;
237.800000;605.952611;571.458415;518.329671;-273.000000;
237.900000;605.974711;571.534471;518.388506;-273.000000;
238.000000;605.857050;571.319948;518.199900;-273.000000;
238.100000;605.940700;571.359954;518.404209;-273.000000;
238.200000;605.950842;571.331859;518.189353;-273.000000;
238.300000;605.857158;571.420310;518.245335;-273.000000;
238.400000;605.898150;571.312012;518.253844;-273.000000;
238.500000;605.843589;571.288161;518.216435;-273.000000;
238.600000;605.733937;571.313765;518.272897;-273.000000;
238.700000;605.701339;571.170716;517.990862;-273.000000;
238.800000;605.747958;571.191530;518.157574;-273.000000;
238.900000;605.688392;571.112531;517.980000;-273.000000;
239.000000;605.730324;571.014698;518.019509;-273.000000;
239.100000;605.735913;570.942635;517.935200;-273.000000;
239.200000;605.721605;571.128929;517.889279;-273.000000;
239.300000;605.737713;570.963148;517.759324;-273.000000;
239.400000;605.713563;571.002618;517.950162;-273.000000;
239.500000;605.655529;570.872703;517.894018;-273.000000;
239.600000;605.666037;570.836080;517.759653;-273.000000;
239.700000;605.614163;570.895661;517.725288;-273.000000;
239.800000;605.581682;570.764999;517.676715;-273.000000;
239.900000;605.664763;570.773593;517.752741;-273.000000;
240.000000;605.611495;570.703788;517.769841;-273.000000;
240.100000;605.586679;570.756927;517.594350;-273.000000;
240.200000;605.543271;570.725302;517.645294;-273.000000;
240.300000;605.562271;570.638091;517.619247;-273.000000;
240.400000;605.504421;570.539450;517.463329;-273.000000;
240.500000;605.601253;570.648423;517.514521;-273.000000;
240.600000;605.442926;570.515643;517.439876;-273.000000;
240.700000;605.482503;570.514044;517.345476;-273.000000;
240.800000;605.469671;570.379035;517.351791;-273.000000;
240.900000;605.490053;570.476442;517.282574;-273.000000;
241.000000;605.413276;570.333642;517.236638;-273.000000;
241.100000;605.435995;570.296640;517.314038;-273.000000;
241.200000;605.395326;570.299398;517.312638;-273.000000;
241.300000;605.362108;570.321593;517.238809;-273.000000;
241.400000;605.344816;570.213332;517.066582;-273.000000;
241.500000;605.364439;570.229278;517.181312;-273.000000;
241.600000;605.321239;570.047793;517.041538;-273.000000;
241.700000;605.330174;570.162929;517.022891;-273.000000;
241.800000;605.277516;570.148849;516.890491;-273.000000;
241.900000;605.224339;570.049118;516.853991;-273.000000;
242.000000;605.180597;570.002210;517.053065;-273.000000;
242.100000;605.157347;569.849083;516.877547;-273.000000;
242.200000;605.201682;569.999475;516.909409;-273.000000;
242.300000;605.190134;569.868605;516.801044;-273.000000;
242.400000;605.162200;569.883275;516.812571;-273.000000;
242.500000;605.104763;569.809748;516.716606;-273.000000;
242.600000;605.099837;569.827909;516.642418;-273.000000;
242.700000;605.085629;569.646208;516.749938;-273.000000;
242.800000;605.081845;569.584548;516.746235;-273.000000;
242.900000;605.070268;569.701922;516.666024;-273.000000;
243.000000;605.056295;569.572339;516.549497;-273.000000;
243.100000;605.040803;569.609879;516.573224;-273.000000;
243.200000;604.928968;569.442221;516.443194;-273.000000;
243.300000;605.033929;569.581083;516.524021;-273.000000;
243.400000;604.964937;569.444397;516.404088;-273.000000;
243.500000;604.881229;569.405343;516.578526;-273.000000;
243.600000;604.891353;569.213628;516.436053;-273.000000;
243.700000;604.896874;569.185137;516.376315;-273.000000;
243.800000;604.892166;569.347978;516.354324;-273.000000;
243.900000;604.776642;569.112394;516.354735;-273.000000;
244.000000;604.824850;569.202716;516.325232;-273.000000;
244.100000;604.755592;569.217334;516.134785;-273.000000;
244.200000;604.789400;569.110183;516.263950;-273.000000;
244.300000;604.686558;569.054256;516.259532;-273.000000;
244.400000;604.763700;569.037242;516.178850;-273.000000;
244.500000;604.668674;568.905990;516.036421;-273.000000;
244.600000;604.698582;569.099645;516.114612;-273.000000;
244.700000;604.708000;568.944127;515.980968;-273.000000;
244.800000;604.752574;569.019909;516.062074;-273.000000;
244.900000;604.540924;568.969567;515.879682;-273.000000;
245.000000;604.588916;568.891204;515.959159;-273.000000;
245.100000;604.479939;568.761451;515.944641;-273.000000;
245.200000;604.538766;568.732800;515.957612;-273.000000;
245.300000;604.536032;568.679830;515.816065;-273.000000;
245.400000;604.506213;568.829030;515.802485;-273.000000;
245.500000;604.426429;568.623291;515.808232;-273.000000;
245.600000;604.433203;568.521892;515.853321;-273.000000;
245.700000;604.370529;568.481926;515.712047;-273.000000;
245.800000;604.312782;568.566182;515.670147;-273.000000;
245.900000;604.470695;568.464898;515.707791;-273.000000;
246.000000;604.204511;568.213193;515.392544;-273.000000;
246.100000;604.159829;568.315060;515.561753;-273.000000;
246.200000;604.217168;568.328503;515.370118;-273.000000;
246.300000;604.152718;568.283169;515.528626;-273.000000;
246.400000;604.174011;568.236693;515.391926;-273.000000;
246.500000;604.071895;568.117870;515.444271;-273.000000;
246.600000;604.109153;568.082439;515.376344;-273.000000;
246.700000;604.011568;567.938441;515.407656;-273.000000;
246.800000;604.089311;567.935947;515.328391;-273.000000;
246.900000;604.003084;567.873118;515.263344;-273.000000;
247.000000;603.979058;567.918947;515.381979;-273.000000;
247.100000;604.013316;567.823779;515.280050;-273.000000;
247.200000;604.014632;567.846993;515.197812;-273.000000;
247.300000;603.980166;567.677474;515.111032;-273.000000;
247.400000;603.931950;567.914931;515.163132;-273.000000;
247.500000;603.857034;567.757844;515.011629;-273.000000;
247.600000;603.796595;567.725949;514.948103;-273.000000;
247.700000;603.906045;567.753727;515.034524;-273.000000;
247.800000;603.779368;567.538965;514.936997;-273.000000;
247.900000;603.730792;567.557946;515.023606;-273.000000;
248.000000;603.676726;567.515375;514.869741;-273.000000;
248.100000;603.713534;567.611367;514.876006;-273.000000;
248.200000;603.846989;567.470297;514.879744;-273.000000;
248.300000;603.755729;567.519408;514.839350;-273.000000;
248.400000;603.683855;567.457150;514.678382;-273.000000;
248.500000;603.709589;567.382529;514.623382;-273.000000;
248.600000;603.735405;567.451669;514.780447;-273.000000;
248.700000;603.632405;567.276929;514.582794;-273.000000;
248.800000;603.517113;567.285856;514.651688;-273.000000;
248.900000;603.658887;567.180900;514.749641;-273.000000;
249.000000;603.611011;567.180615;514.618709;-273.000000;
249.100000;603.475221;567.057098;514.556026;-273.000000;
249.200000;603.576287;567.159312;514.580438;-273.000000;
249.300000;603.480961;566.998438;514.500685;-273.000000;
249.400000;603.484087;566.987084;514.572494;-273.000000;
249.500000;603.402237;566.996044;514.548538;-273.000000;
249.600000;603.476795;566.995644;514.510576;-273.000000;
249.700000;603.361376;566.860296;514.481350;-273.000000;
249.800000;603.431192;566.765857;514.394047;-273.000000;
249.900000;603.531000;566.903199;514.322974;-273.000000;
250.000000;603.334850;566.643376;514.211818;-273.000000;
250.100000;603.474661;566.799605;514.271188;-273.000000;
250.200000;603.421103;566.695107;514.147344;-273.000000;
250.300000;603.441116;566.709323;514.212009;-273.000000;
250.400000;603.241700;566.551520;514.239300;-273.000000;
250.500000;603.264926;566.732218;514.183956;-273.000000;
250.600000;603.234082;566.513601;514.167009;-273.000000;
250.700000;603.209742;566.408298;514.003968;-273.000000;
250.800000;603.274750;566.558585;514.016285;-273.000000;
250.900000;603.131129;566.417981;513.975653;-273.000000;
251.000000;603.103021;566.437460;514.039635;-273.000000;
251.100000;603.033355;566.354350;513.890588;-273.000000;
251.200000;603.060355;566.357438;514.008459;-273.000000;
251.300000;603.071666;566.393473;513.698747;-273.000000;
251.400000;603.055358;566.365458;513.745847;-273.000000;
251.500000;603.075182;566.308378;513.808494;-273.000000;
251.600000;602.928797;566.132171;513.807450;-273.000000;
251.700000;603.011505;566.332080;513.878597;-273.000000;
251.800000;602.964255;566.166907;513.635462;-273.000000;
251.900000;602.935055;566.036543;513.854424;-273.000000;
252.000000;602.931803;566.008348;513.695797;-273.000000;
252.100000;602.882176;566.019380;513.834950;-273.000000;
252.200000;602.838361;566.038992;513.542212;-273.000000;
252.300000;602.805403;565.955551;513.713468;-273.000000;
252.400000;602.777179;565.943765;513.460838;-273.000000;
252.500000;602.795661;565.913230;513.582829;-273.000000;
252.600000;602.812616;565.816435;513.536850;-273.000000;
252.700000;602.712458;565.774306;513.652750;-273.000000;
252.800000;602.658968;565.615846;513.354785;-273.000000;
252.900000;602.676976;565.676522;513.418212;-273.000000;
253.000000;602.700532;565.517430;513.330265;-273.000000;
253.100000;602.604016;565.700336;513.329491;-273.000000;
253.200000;602.677726;565.518639;513.178426;-273.000000;
253.300000;602.639492;565.481170;513.236882;-273.000000;
253.400000;602.561708;565.527944;513.413529;-273.000000;
253.500000;602.511892;565.364407;513.128182;-273.000000;
253.600000;602.538934;565.433330;513.163044;-273.000000;
253.700000;602.518308;565.390726;513.079071;-273.000000;
253.800000;602.405876;565.427691;513.012962;-273.000000;
253.900000;602.467292;565.488569;513.096244;-273.000000;
254.000000;602.390624;565.384744;512.921635;-273.000000;
254.100000;602.434508;565.332735;513.031588;-273.000000;
254.200000;602.401308;565.147598;513.029279;-273.000000;
254.300000;602.341724;565.151656;513.107544;-273.000000;
254.400000;602.357024;565.115824;512.762279;-273.000000;
254.500000;602.363832;564.972509;512.746215;-273.000000;
254.600000;602.335313;565.046797;512.749653;-273.000000;
254.700000;602.275155;564.993860;512.906662;-273.000000;
254.800000;602.245697;564.959396;512.933624;-273.000000;
254.900000;602.134963;564.841825;512.665471;-273.000000;
255.000000;602.194045;564.907893;512.801526;-273.000000;
255.100000;602.184071;564.807153;512.772715;-273.000000;
255.200000;602.102121;564.869570;512.753912;-273.000000;
255.300000;602.166911;564.688778;512.448768;-273.000000;
255.400000;602.223745;564.825294;512.674650;-273.000000;
255.500000;602.131811;564.587721;512.430956;-273.000000;
255.600000;602.028118;564.683873;512.437338;-273.000000;
255.700000;602.021971;564.651273;512.485785;-273.000000;
255.800000;601.983603;564.735201;512.494003;-273.000000;
255.900000;601.874658;564.525868;512.456076;-273.000000;
256.000000;601.989542;564.585315;512.401194;-273.000000;
256.100000;601.972261;564.483552;512.400247;-273.000000;
256.200000;601.961803;564.572048;512.376612;-273.000000;
256.300000;601.904626;564.425201;512.287668;-273.000000;
256.400000;601.877816;564.401058;512.397038;-273.000000;
256.500000;601.811782;564.361615;512.214912;-273.000000;
256.600000;601.865184;564.355725;512.300276;-273.000000;
256.700000;601.808468;564.239843;512.356085;-273.000000;
256.800000;601.692626;564.128013;512.155538;-273.000000;
256.900000;601.830008;564.151616;512.189138;-273.000000;
257.000000;601.735666;564.062206;512.144429;-273.000000;
257.100000;601.673808;564.147035;512.050147;-273.000000;
257.200000;601.679624;564.201352;512.127321;-273.000000;
257.300000;601.614066;564.110871;511.918665;-273.000000;
257.400000;601.719800;564.105822;512.048097;-273.000000;
257.500000;601.616882;564.053078;511.822215;-273.000000;
257.600000;601.665355;563.996467;511.970044;-273.000000;
257.700000;601.578224;563.799831;511.853288;-273.000000;
257.800000;601.652121;563.787506;511.909918;-273.000000;
257.900000;601.470429;563.654500;511.785626;-273.000000;
258.000000;601.457689;563.854978;511.845650;-273.000000;
258.100000;601.398921;563.736176;511.762106;-273.000000;
258.200000;601.454655;563.730176;511.836409;-273.000000;
258.300000;601.450082;563.683038;511.788471;-273.000000;
258.400000;601.406871;563.641400;511.638550;-273.000000;
258.500000;601.332279;563.698902;511.537524;-273.000000;
258.600000;601.368939;563.593281;511.638688;-273.000000;
258.700000;601.431379;563.535822;511.423926;-273.000000;
258.800000;601.265995;563.404956;511.742235;-273.000000;
258.900000;601.326118;563.499013;511.630115;-273.000000;
259.000000;601.146542;563.391362;511.528668;-273.000000;
259.100000;601.223571;563.502104;511.593791;-273.000000;
259.200000;601.260721;563.318835;511.231609;-273.000000;
